Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountClassBase
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModelBase",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,,,,0,,,,12,,,2,8,0,,,,8,1,0,8,9,1,,,8,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModelBase_Dependencies",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,27,,,,3,,,,24,,,7,12,0,,,,8,7,1,8,15,8,,,7,,,5,5,6,1,0,,,,,0,,3,0,,,0.00,5,5,6,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModelBase_DependencyManagement",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,,,,0,,,,15,,,4,7,0,,,,3,3,0,5,8,3,,,5,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModelBase_DistributionManagement",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,,,,0,,,,15,,,4,7,0,,,,3,3,0,5,8,3,,,5,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModelBase_Modules",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,,,,0,,,,13,,,5,7,0,,,,5,2,0,6,8,4,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModelBase_PluginRepositories",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,27,,,,3,,,,24,,,7,12,0,,,,8,7,1,8,15,8,,,7,,,5,5,6,1,0,,,,,0,,3,0,,,0.00,5,5,6,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModelBase_Properties",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,,,,0,,,,18,,,3,10,0,,,,6,2,0,7,9,2,,,7,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModelBase_Reporting",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,,,,0,,,,15,,,4,7,0,,,,3,3,0,5,8,3,,,5,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModelBase_Repositories",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,27,,,,3,,,,24,,,7,12,0,,,,8,7,1,8,15,8,,,7,,,5,5,6,1,0,,,,,0,,3,0,,,0.00,5,5,6,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_ArtifactId",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_Build",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,,,,0,,,,14,,,3,7,0,,,,3,3,0,5,8,3,,,5,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_CiManagement",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,,,,0,,,,15,,,4,7,0,,,,3,3,0,5,8,3,,,5,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_Contributors",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,27,,,,3,,,,24,,,7,12,0,,,,8,7,1,8,15,8,,,7,,,5,5,6,1,0,,,,,0,,3,0,,,0.00,5,5,6,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_Description",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_Developers",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,27,,,,3,,,,24,,,7,12,0,,,,8,7,1,8,15,8,,,7,,,5,5,6,1,0,,,,,0,,3,0,,,0.00,5,5,6,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_GroupId",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_InceptionYear",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_IssueManagement",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,,,,0,,,,15,,,4,7,0,,,,3,3,0,5,8,3,,,5,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_Licenses",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,27,,,,3,,,,24,,,7,12,0,,,,8,7,1,8,15,8,,,7,,,5,5,6,1,0,,,,,0,,3,0,,,0.00,5,5,6,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_MailingLists",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,27,,,,3,,,,24,,,7,12,0,,,,8,7,1,8,15,8,,,7,,,5,5,6,1,0,,,,,0,,3,0,,,0.00,5,5,6,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_ModelVersion",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_Name",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,,,,0,,,,12,,,2,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_Organization",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,,,,0,,,,15,,,4,7,0,,,,3,3,0,5,8,3,,,5,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_Packaging",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_Parent",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,,,,0,,,,14,,,3,7,0,,,,3,3,0,5,8,3,,,5,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_Prerequisites",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,,,,0,,,,15,,,4,7,0,,,,3,3,0,5,8,3,,,5,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_Profiles",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,27,,,,3,,,,24,,,7,12,0,,,,8,7,1,8,15,8,,,7,,,5,5,6,1,0,,,,,0,,3,0,,,0.00,5,5,6,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_Scm",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,,,,0,,,,14,,,3,7,0,,,,3,3,0,5,8,3,,,5,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_Url",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,,,,0,,,,12,,,2,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeModel_Version",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeNotifier",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,,,,0,,,,11,,,2,7,0,,,,7,1,0,7,8,1,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeNotifier_Address",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,,,,0,,,,12,,,3,4,0,,,,2,3,0,2,5,2,,,3,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeNotifier_Configuration",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,,,,0,,,,16,,,3,8,0,,,,3,2,0,6,8,2,,,6,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeNotifier_SendOnError",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,0,,,,8,,,2,2,0,,,,2,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeNotifier_SendOnFailure",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,0,,,,8,,,2,2,0,,,,2,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeNotifier_SendOnSuccess",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,0,,,,8,,,2,2,0,,,,2,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeNotifier_SendOnWarning",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,0,,,,8,,,2,2,0,,,,2,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeNotifier_Type",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,,,,0,,,,12,,,3,4,0,,,,2,3,0,2,5,2,,,3,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeOrganization",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,0,,,,6,,,2,2,0,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeOrganization_Name",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeOrganization_Url",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeParent",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,,,0,,,,7,,,1,4,0,,,,4,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeParent_ArtifactId",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeParent_GroupId",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeParent_RelativePath",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeParent_Version",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePatternSet",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,0,,,,6,,,2,2,0,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePatternSet_Excludes",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,,,,0,,,,13,,,5,7,0,,,,5,2,0,6,8,4,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePatternSet_Includes",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,,,,0,,,,13,,,5,7,0,,,,5,2,0,6,8,4,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePlugin",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,,,,0,,,,10,,,1,7,0,,,,7,1,0,7,8,1,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePluginConfiguration",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,0,,,,6,,,2,2,0,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePluginConfiguration_PluginManagement",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,,,,0,,,,15,,,4,7,0,,,,3,3,0,5,8,3,,,5,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePluginContainer",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,,,0,,,,5,,,2,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePluginContainer_Plugins",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,27,,,,3,,,,24,,,7,12,0,,,,8,7,1,8,15,8,,,7,,,5,5,6,1,0,,,,,0,,3,0,,,0.00,5,5,6,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePluginExecution",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,,,,0,,,,8,,,2,4,0,,,,4,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePluginExecution_Goals",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,,,,0,,,,13,,,5,7,0,,,,5,2,0,6,8,4,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePluginExecution_Id",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePluginExecution_Phase",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePluginManagement",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,0,,,,5,,,2,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePlugin_ArtifactId",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePlugin_Dependencies",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,27,,,,3,,,,24,,,7,12,0,,,,8,7,1,8,15,8,,,7,,,5,5,6,1,0,,,,,0,,3,0,,,0.00,5,5,6,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePlugin_Executions",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,29,,,,4,,,,25,,,8,12,0,,,,8,7,1,8,15,8,,,7,,,5,5,6,1,0,,,,,0,,3,0,,,0.00,5,5,6,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePlugin_Extensions",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePlugin_GroupId",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePlugin_Version",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePrerequisites",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,0,,,,5,,,2,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergePrerequisites_Maven",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeProfile",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,0,,,,4,,,1,1,1,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.25,1,1,1,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeRelocation",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,0,,,,8,,,2,4,0,,,,4,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeRelocation_ArtifactId",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
Protected Method,"org.apache.maven.model.merge.ModelMerger.mergeRelocation_GroupId",maven-maven-3.0/maven-model/src/main/java/org/apache/maven/model/merge/ModelMerger.java,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,3,5,0,,,,4,3,0,3,6,2,,,4,,,3,3,4,1,0,,,,,0,,2,0,,,0.00,3,3,4,1,
