Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtEmpty,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Static Function,"A_firstc_laa",neovim-0.2.0/src/nvim/arabic.c,,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,7,,,2,3,0,,,,0,0,2,2,0,2,4,1,,,0,3,,,2,2,4,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"A_is_a",neovim-0.2.0/src/nvim/arabic.c,,,,1,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,45,,,,1,,,,44,,,1,38,0,,,,0,0,1,2,0,2,40,0,,,0,40,,,38,2,38,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"A_is_f",neovim-0.2.0/src/nvim/arabic.c,,,,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,46,,,,0,,,,46,,,1,40,0,,,,0,0,1,2,0,2,42,0,,,0,42,,,40,2,40,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"A_is_formb",neovim-0.2.0/src/nvim/arabic.c,,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,7,,,1,4,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,6,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"A_is_harakat",neovim-0.2.0/src/nvim/arabic.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"A_is_iso",neovim-0.2.0/src/nvim/arabic.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,6,,,1,3,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,5,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"A_is_ok",neovim-0.2.0/src/nvim/arabic.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,1,0,0,,,,0,0,1,1,0,1,0,0,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"A_is_s",neovim-0.2.0/src/nvim/arabic.c,,,,1,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,44,,,,1,,,,43,,,1,37,0,,,,0,0,1,2,0,2,39,0,,,0,39,,,37,2,37,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"A_is_special",neovim-0.2.0/src/nvim/arabic.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"A_is_valid",neovim-0.2.0/src/nvim/arabic.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,2,0,0,,,,0,0,1,1,0,1,1,1,,,0,0,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"AppendCharToRedobuff",neovim-0.2.0/src/nvim/getchar.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,,,,0,,,,5,,,1,2,0,,,,0,0,1,2,0,1,2,0,,,0,2,,,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"AppendNumberToRedobuff",neovim-0.2.0/src/nvim/getchar.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,0,,,,5,,,1,2,0,,,,0,0,1,2,0,1,2,0,,,0,2,,,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"AppendToRedobuff",neovim-0.2.0/src/nvim/getchar.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6,,,,0,,,,6,,,1,2,0,,,,0,0,1,2,0,1,2,0,,,0,2,,,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"AppendToRedobuffLit",neovim-0.2.0/src/nvim/getchar.c,,,,5,37,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,49,,,,5,,,,37,,,9,43,8,,,,0,0,3,66,2,11,20,4,,,0,16,,,11,11,23,4,4,,,,,4,,2,3,,0.22,,,,
Struct,"AutoCmd",neovim-0.2.0/src/nvim/fileio.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,,,0,5,0,0,5,0,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,0,0,,,,,5,5,,,0,0,,,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Struct,"AutoPat",neovim-0.2.0/src/nvim/fileio.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,,0,0,,,,,,0,9,0,0,9,0,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,0,0,,,,,9,9,,,0,0,,,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Struct,"AutoPatCmd",neovim-0.2.0/src/nvim/fileio.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,,0,0,,,,,,0,8,0,0,8,0,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,0,0,,,,,9,9,,,0,0,,,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Function,"CancelRedo",neovim-0.2.0/src/nvim/getchar.c,,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,,,,0,,,,11,,,1,6,0,,,,0,0,7,3,0,4,6,0,,,0,6,,,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Function,"ExpandBufnames",neovim-0.2.0/src/nvim/buffer.c,,,,7,58,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,74,,,,7,,,,58,,,9,48,14,,,,0,0,13,604,3,34,54,9,,,0,45,,,17,17,18,9,14,,,,,14,,6,11,,0.24,,,,
Function,"ExpandCleanup",neovim-0.2.0/src/nvim/ex_getln.c,,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,,,,0,,,,7,,,1,3,0,,,,0,0,3,2,0,2,3,0,,,0,3,,,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"ExpandEscape",neovim-0.2.0/src/nvim/ex_getln.c,,,,4,46,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,66,,,,4,,,,37,,,7,27,16,,,,4,5,8,28,1,23,32,6,,,0,26,,,10,10,16,1,1,,,,,0,,4,0,,0.43,,,,
Static Function,"ExpandFromContext",neovim-0.2.0/src/nvim/ex_getln.c,,,,13,166,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,192,,,,13,,,,162,,,38,83,15,,,,2,2,25,3232,4,67,109,32,,,0,77,,,34,34,42,15,20,,,,,15,,5,15,,0.09,,,,
Function,"ExpandGeneric",neovim-0.2.0/src/nvim/ex_getln.c,,,,4,57,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,68,,,,4,,,,57,,,15,57,12,,,,0,0,10,792,3,26,44,7,,,2,35,,,15,15,18,8,11,,,,,11,,4,9,,0.21,,,,
Function,"ExpandInit",neovim-0.2.0/src/nvim/ex_getln.c,,,,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,13,,,,0,,,,11,,,1,8,0,,,,0,2,9,1,0,8,8,0,,,0,8,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"ExpandMappings",neovim-0.2.0/src/nvim/getchar.c,,,,13,85,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,104,,,,13,,,,85,,,13,59,14,,,,0,0,11,7396,4,50,75,12,,,1,62,,,27,27,29,13,22,,,,,22,,6,18,,0.16,,,,
Function,"ExpandOldSetting",neovim-0.2.0/src/nvim/option.c,,,,6,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,40,,,,6,,,,17,,,2,10,6,,,,9,2,4,6,1,13,12,3,,,0,9,,,4,4,4,1,1,,,,,0,,1,0,,0.35,,,,
Function,"ExpandOne",neovim-0.2.0/src/nvim/ex_getln.c,,,,15,150,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,198,,,,15,,,,146,,,21,189,35,,,,6,2,20,216495,5,70,113,17,,,0,96,,,43,43,58,12,25,,,,,18,,6,16,,0.24,,,,
Static Function,"ExpandPackAddDir",neovim-0.2.0/src/nvim/ex_getln.c,,,,6,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,34,,,,6,,,,26,,,6,16,3,,,,0,0,12,4,1,21,24,7,,,0,17,,,3,3,3,1,1,,,,,0,,1,0,,0.12,,,,
Static Function,"ExpandRTDir",neovim-0.2.0/src/nvim/ex_getln.c,,,,8,56,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,66,,,,8,,,,56,,,17,53,4,,,,0,0,14,180,2,43,60,18,,,0,42,,,11,11,12,5,3,,,,,3,,4,2,,0.07,,,,
Function,"ExpandSettings",neovim-0.2.0/src/nvim/option.c,,,,3,53,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,60,,,,3,,,,53,,,10,19,6,,,,0,0,8,16,1,26,27,9,,,0,18,,,8,8,8,4,6,,,,,6,,5,5,,0.11,,,,
Static Function,"ExpandUserDefined",neovim-0.2.0/src/nvim/ex_getln.c,,,,5,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,,,,5,,,,35,,,6,19,0,,,,0,0,12,14,1,24,31,5,,,0,26,,,8,8,9,4,2,,,,,2,,3,2,,0.00,,,,
Static Function,"ExpandUserList",neovim-0.2.0/src/nvim/ex_getln.c,,,,4,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,26,,,,4,,,,21,,,5,8,2,,,,0,0,9,4,1,14,19,4,,,0,15,,,5,5,6,4,2,,,,,2,,2,2,,0.10,,,,
Static Function,"F_is_TyB_TyC_TyD",neovim-0.2.0/src/nvim/farsi.c,,,,2,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,46,,,,2,,,,44,,,4,40,0,,,,0,0,3,4,1,5,40,3,,,0,37,,,33,3,33,1,2,,,,,0,,1,0,,0.00,,,,
Static Function,"F_is_TyC_TyD",neovim-0.2.0/src/nvim/farsi.c,,,,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,,,,0,,,,18,,,1,12,0,,,,0,0,1,2,0,2,14,0,,,0,14,,,12,2,12,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"F_is_TyE",neovim-0.2.0/src/nvim/farsi.c,,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,,,,0,,,,17,,,1,11,0,,,,0,0,1,2,0,2,13,0,,,0,13,,,11,2,11,1,1,,,,,0,,1,0,,0.00,,,,
Function,"F_isalpha",neovim-0.2.0/src/nvim/farsi.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,0,,,,6,,,1,3,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,6,1,0,,,,,0,,0,0,,0.00,,,,
Function,"F_ischar",neovim-0.2.0/src/nvim/farsi.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,1,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
Function,"F_isdigit",neovim-0.2.0/src/nvim/farsi.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,0,,,,4,,,1,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"F_isterm",neovim-0.2.0/src/nvim/farsi.c,,,,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,0,,,,20,,,1,14,0,,,,0,0,1,2,0,2,16,0,,,0,16,,,14,2,14,1,1,,,,,0,,1,0,,0.00,,,,
Struct,"Frag",neovim-0.2.0/src/nvim/regexp_nfa.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,0,0,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,0,0,,,,,2,2,,,0,0,,,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Function,"FreeWild",neovim-0.2.0/src/nvim/misc1.c,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,8,,,,0,,,,8,,,1,5,0,,,,0,0,1,3,0,3,5,0,,,0,5,,,3,3,4,1,1,,,,,0,,1,0,,0.00,,,,
Function,"FullName_save",neovim-0.2.0/src/nvim/path.c,,,,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,,,,1,,,,13,,,3,6,0,,,,0,0,5,3,0,5,8,2,,,0,6,,,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Union,"Ptrlist",neovim-0.2.0/src/nvim/regexp_nfa.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,0,0,,,,,2,2,,,0,0,,,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Static Function,"QUEUE_ADD",neovim-0.2.0/src/nvim/lib/queue.h,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,0,,,,8,,,1,4,0,,,,0,0,4,1,0,4,4,0,,,0,4,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"QUEUE_EMPTY",neovim-0.2.0/src/nvim/lib/queue.h,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,,,0,,,,5,,,1,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"QUEUE_INIT",neovim-0.2.0/src/nvim/lib/queue.h,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,0,,,,5,,,1,2,0,,,,0,0,3,1,0,2,2,0,,,0,2,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"QUEUE_INSERT_HEAD",neovim-0.2.0/src/nvim/lib/queue.h,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,,,,0,,,,8,,,1,4,0,,,,0,0,4,1,0,4,4,0,,,0,4,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"QUEUE_INSERT_TAIL",neovim-0.2.0/src/nvim/lib/queue.h,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,,,,0,,,,8,,,1,4,0,,,,0,0,4,1,0,4,4,0,,,0,4,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"QUEUE_REMOVE",neovim-0.2.0/src/nvim/lib/queue.h,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,,,,0,,,,5,,,1,2,0,,,,0,0,3,1,0,2,2,0,,,0,2,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"ResetRedobuff",neovim-0.2.0/src/nvim/getchar.c,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,,0,,,,8,,,1,4,0,,,,0,0,5,2,0,3,4,0,,,0,4,,,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Struct,"SearchedFile",neovim-0.2.0/src/nvim/search.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,,,0,3,0,0,3,0,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,0,0,,,,,4,4,,,0,0,,,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Static Function,"String_eq",neovim-0.2.0/src/nvim/map.c,,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,,,0,,,,7,,,1,2,0,,,,0,0,2,2,0,2,3,0,,,0,3,,,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"String_hash",neovim-0.2.0/src/nvim/map.c,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,,0,,,,8,,,3,4,0,,,,0,0,1,2,0,5,7,2,,,0,5,,,2,2,3,1,0,,,,,0,,1,0,,0.00,,,,
Struct,"VimMenu",neovim-0.2.0/src/nvim/menu.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,,,0,15,0,0,15,0,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,0,0,,,,,15,15,,,0,0,,,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Static Function,"__ac_Wang_hash",neovim-0.2.0/src/nvim/lib/khash.h,,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,0,,,,10,,,1,7,0,,,,0,0,1,1,0,7,7,0,,,0,7,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"__ac_X31_hash_string",neovim-0.2.0/src/nvim/lib/khash.h,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,6,,,,0,,,,6,,,2,3,0,,,,0,0,1,3,0,5,7,1,,,0,6,,,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Struct,"__kl1_WatcherPtr",neovim-0.2.0/src/nvim/event/loop.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,0,0,,,,,2,2,,,0,0,,,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Function,"_hash_key_removed",neovim-0.2.0/src/nvim/hashtab.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,0,,,,5,,,1,0,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"_memcpy_free",neovim-0.2.0/src/nvim/lib/kvec.h,,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,,,,0,,,,9,,,4,3,0,,,,0,0,3,1,0,3,4,1,,,0,3,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"_nothing_conv_dict_end",neovim-0.2.0/src/nvim/eval/typval.c,,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,0,,,,10,,,3,3,0,,,,0,0,2,2,0,2,3,0,,,0,3,,,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Static Function,"_nothing_conv_func_end",neovim-0.2.0/src/nvim/eval/typval.c,,,,0,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,20,,,,0,,,,17,,,3,11,3,,,,0,0,7,3,0,9,12,2,,,0,10,,,3,3,4,3,2,,,,,2,,2,2,,0.18,,,,
Static Function,"_nothing_conv_func_start",neovim-0.2.0/src/nvim/eval/typval.c,,,,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,21,,,,0,,,,21,,,4,11,0,,,,0,0,9,4,1,9,13,2,,,0,11,,,4,4,5,3,3,,,,,3,,2,3,,0.00,,,,
Static Function,"_nothing_conv_list_end",neovim-0.2.0/src/nvim/eval/typval.c,,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,,,,0,,,,11,,,2,6,0,,,,0,0,5,2,0,5,6,1,,,0,5,,,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"_nothing_conv_real_dict_after_start",neovim-0.2.0/src/nvim/eval/typval.c,,,,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,,,,0,,,,16,,,3,6,0,,,,0,0,8,4,1,6,8,0,,,0,8,,,3,3,4,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"_nothing_conv_real_list_after_start",neovim-0.2.0/src/nvim/eval/typval.c,,,,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,,,,0,,,,14,,,2,6,0,,,,0,0,11,2,0,7,8,0,,,0,8,,,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Struct,"_queue",neovim-0.2.0/src/nvim/lib/queue.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,0,0,,,,,2,2,,,0,0,,,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Static Function,"_typval_encode_object_check_self_reference",neovim-0.2.0/src/nvim/eval/typval_encode.c.h,,,,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,,,,0,,,,14,,,6,2,0,,,,0,0,2,2,0,4,4,0,,,0,4,,,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"_typval_encode_object_convert_one_value",neovim-0.2.0/src/nvim/eval/typval_encode.c.h,,,,0,292,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,298,,,,0,,,,292,,,31,185,8,,,,0,0,33,1050,3,107,165,36,,,5,124,,,80,62,111,44,304,,,,,303,,5,301,,0.03,,,,
Function,"aborted_in_try",neovim-0.2.0/src/nvim/ex_eval.c,,,,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,4,,,1,1,2,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,1,1,0,,,,,0,,0,0,,0.50,,,,
Function,"aborting",neovim-0.2.0/src/nvim/ex_eval.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,4,,,,0,,,,4,,,1,1,0,,,,0,0,1,1,0,1,1,0,,,0,1,,,1,1,4,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"add_b0_fenc",neovim-0.2.0/src/nvim/memline.c,,,,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,,,,1,,,,14,,,2,8,0,,,,0,0,3,2,0,7,8,2,,,0,6,,,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"add_banned",neovim-0.2.0/src/nvim/spell.c,,,,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,,,,1,,,,13,,,5,4,0,,,,0,0,5,2,0,8,10,5,,,0,5,,,2,2,3,1,0,,,,,0,,1,0,,0.00,,,,
Static Function,"add_buff",neovim-0.2.0/src/nvim/getchar.c,,,,3,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,43,,,,3,,,,40,,,4,35,3,,,,0,0,10,22,1,21,30,4,,,0,26,,,8,8,8,4,6,,,,,4,,2,4,,0.07,,,,
Static Function,"add_bufnum",neovim-0.2.0/src/nvim/ex_cmds2.c,,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,,,,1,,,,11,,,2,5,0,,,,0,0,2,3,0,6,8,1,,,0,7,,,3,3,3,3,3,,,,,3,,2,3,,0.00,,,,
Function,"add_char2buf",neovim-0.2.0/src/nvim/edit.c,,,,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,,,,1,,,,17,,,4,12,1,,,,0,0,2,3,0,12,13,3,,,0,10,,,3,3,3,1,1,,,,,0,,2,0,,0.06,,,,
Static Function,"add_char_buff",neovim-0.2.0/src/nvim/getchar.c,,,,3,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,30,,,,3,,,,26,,,5,21,1,,,,0,0,2,10,1,15,21,5,,,0,16,,,8,8,11,1,2,,,,,0,,2,0,,0.04,,,,
Static Function,"add_cmd_modifier",neovim-0.2.0/src/nvim/ex_docmd.c,,,,2,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,,,,2,,,,15,,,1,6,0,,,,0,0,4,6,1,6,9,1,,,0,8,,,4,4,4,1,0,,,,,0,,2,0,,0.00,,,,
Static Function,"add_colon_dirs",neovim-0.2.0/src/nvim/option.c,,,,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,37,,,,0,,,,37,,,6,20,0,,,,0,0,4,8,1,18,22,3,,,0,19,,,7,7,9,1,1,,,,,0,,4,0,,0.00,,,,
Static Function,"add_dir",neovim-0.2.0/src/nvim/option.c,,,,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,30,,,,0,,,,30,,,4,18,0,,,,0,0,4,8,1,13,18,0,,,0,18,,,6,6,7,1,1,,,,,0,,3,0,,0.00,,,,
Static Function,"add_fromto",neovim-0.2.0/src/nvim/spellfile.c,,,,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,,,,1,,,,9,,,3,4,0,,,,0,0,6,1,0,6,7,3,,,0,4,,,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"add_keyword",neovim-0.2.0/src/nvim/syntax.c,,,,3,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,44,,,,3,,,,35,,,18,30,6,,,,0,0,20,4,1,18,25,11,,,0,14,,,5,5,6,1,1,,,,,0,,1,0,,0.17,,,,
Function,"add_map",neovim-0.2.0/src/nvim/getchar.c,,,,1,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,,,,1,,,,10,,,3,6,1,,,,0,0,4,1,0,7,7,2,,,0,5,,,1,1,1,1,0,,,,,0,,0,0,,0.10,,,,
