,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,NumRevision,NumAdded,NumDeleted,NumAuthor,Label
34,neovim-0.2.0/src/nvim/ex_cmds2.c,neovim-0.2.0/src/nvim/ex_cmds2.c,2.0,25.0,3.0,406.0,2892.0,594.0,5.0,5.0,7.0,2.0,30.0,2.0,24.0,3.0,0.0,102.0,3807,380,2557,2996.0,3789.0,550,300.0,127.0,1407.0,2052,607,13.0,1432,38.0,38.0,49.0,29.0,6,0.22,552.0,534.0,700.0,241.0,155,5772,2371,37,0
35,neovim-0.2.0/src/nvim/ex_docmd.c,neovim-0.2.0/src/nvim/ex_docmd.c,3.0,35.0,6.0,903.0,7257.0,1972.0,8.0,7.0,10.0,4.0,44.0,3.0,35.0,6.0,0.0,199.0,9870,899,7057,9491.0,9793.0,1962,80.0,138.0,3380.0,5004,1142,49.0,3813,207.0,174.0,276.0,103.0,6,0.28,1611.0,1448.0,2040.0,796.0,268,11279,2312,52,0
36,neovim-0.2.0/src/nvim/ex_eval.c,neovim-0.2.0/src/nvim/ex_eval.c,3.0,28.0,13.0,177.0,1135.0,765.0,7.0,6.0,10.0,2.0,44.0,3.0,28.0,13.0,0.0,39.0,2057,177,1084,1003.0,1548.0,755,26.0,36.0,526.0,822,158,4.0,660,22.0,18.0,34.0,10.0,6,0.7,265.0,252.0,393.0,91.0,34,2085,205,14,1
37,neovim-0.2.0/src/nvim/ex_getln.c,neovim-0.2.0/src/nvim/ex_getln.c,5.0,40.0,7.0,565.0,3979.0,1167.0,9.0,9.0,13.0,3.0,50.0,5.0,40.0,7.0,0.0,95.0,5508,563,3864,701.0,5449.0,1162,35.0,89.0,2041.0,3075,671,19.0,2385,165.0,98.0,221.0,65.0,8,0.3,894.0,808.0,1246.0,357.0,161,8221,3278,36,0
38,neovim-0.2.0/src/nvim/farsi.c,neovim-0.2.0/src/nvim/farsi.c,5.0,51.0,0.0,217.0,1717.0,137.0,30.0,7.0,33.0,9.0,56.0,5.0,51.0,0.0,0.0,33.0,2069,217,1695,102.0,1413.0,137,1.0,22.0,1012.0,2049,97,0.0,1952,327.0,101.0,379.0,167.0,5,0.08,995.0,230.0,1074.0,309.0,20,3482,1630,12,1
39,neovim-0.2.0/src/nvim/file_search.c,neovim-0.2.0/src/nvim/file_search.c,6.0,41.0,10.0,182.0,980.0,478.0,7.0,7.0,10.0,3.0,56.0,6.0,37.0,9.0,0.0,22.0,1611,180,858,295.0,1519.0,467,78.0,52.0,484.0,668,189,16.0,463,42.0,42.0,54.0,24.0,9,0.54,158.0,155.0,209.0,85.0,58,1747,318,24,0
40,neovim-0.2.0/src/nvim/fileio.c,neovim-0.2.0/src/nvim/fileio.c,6.0,55.0,16.0,654.0,5259.0,2081.0,11.0,11.0,15.0,4.0,73.0,5.0,49.0,15.0,0.0,92.0,7666,630,4592,7423.0,7465.0,1956,538.0,285.0,2565.0,3525,817,22.0,2686,257.0,257.0,364.0,104.0,9,0.43,1011.0,999.0,1394.0,448.0,198,9521,2509,47,1
41,neovim-0.2.0/src/nvim/fold.c,neovim-0.2.0/src/nvim/fold.c,3.0,25.0,6.0,293.0,2032.0,903.0,6.0,6.0,7.0,2.0,33.0,3.0,25.0,6.0,0.0,77.0,3174,293,1990,412.0,3057.0,903,1.0,42.0,1056.0,1570,400,35.0,1135,50.0,50.0,69.0,20.0,8,0.45,447.0,443.0,543.0,205.0,50,3240,359,21,1
42,neovim-0.2.0/src/nvim/garray.c,neovim-0.2.0/src/nvim/garray.c,1.0,10.0,1.0,32.0,122.0,66.0,2.0,2.0,2.0,1.0,12.0,1.0,10.0,1.0,0.0,11.0,220,32,109,35.0,145.0,66,1.0,13.0,56.0,101,38,0.0,63,4.0,4.0,4.0,1.0,3,0.61,27.0,27.0,27.0,11.0,22,245,57,12,0
43,neovim-0.2.0/src/nvim/getchar.c,neovim-0.2.0/src/nvim/getchar.c,3.0,33.0,8.0,357.0,2834.0,1241.0,8.0,8.0,11.0,3.0,42.0,3.0,33.0,8.0,0.0,84.0,4238,356,2778,4188.0,4222.0,1241,7.0,51.0,1496.0,2250,445,35.0,1770,110.0,110.0,209.0,48.0,12,0.45,706.0,664.0,962.0,317.0,97,4707,825,30,0
44,neovim-0.2.0/src/nvim/hardcopy.c,neovim-0.2.0/src/nvim/hardcopy.c,3.0,26.0,4.0,365.0,2216.0,535.0,5.0,5.0,7.0,2.0,33.0,3.0,26.0,4.0,0.0,69.0,3100,365,2111,563.0,2724.0,535,2.0,105.0,1129.0,1557,399,5.0,1153,52.0,52.0,61.0,27.0,7,0.25,379.0,366.0,452.0,188.0,59,3205,470,22,1
45,neovim-0.2.0/src/nvim/hashtab.c,neovim-0.2.0/src/nvim/hashtab.c,2.0,14.0,3.0,50.0,245.0,162.0,3.0,3.0,4.0,1.0,18.0,2.0,13.0,3.0,0.0,16.0,453,49,207,360.0,356.0,161,18.0,23.0,99.0,148,52,2.0,94,16.0,16.0,20.0,10.0,4,0.78,48.0,48.0,60.0,31.0,22,617,214,8,1
46,neovim-0.2.0/src/nvim/if_cscope.c,neovim-0.2.0/src/nvim/if_cscope.c,5.0,32.0,5.0,274.0,1419.0,491.0,7.0,6.0,7.0,3.0,41.0,4.0,29.0,4.0,0.0,42.0,2122,260,1263,657.0,1880.0,446,159.0,63.0,754.0,1029,283,6.0,740,31.0,23.0,34.0,13.0,5,0.35,276.0,241.0,313.0,152.0,69,2353,505,26,1
