,Name,NumRevision,NumAdded,NumDeleted,NumAuthor,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountClassCoupledamin,CountDeclClassMethodamin,CountDeclClassVariableamin,CountDeclMethodAllamin,CountDeclMethodPrivateamin,CountDeclMethodPublicamin,MaxInheritanceTreeamin,PercentLackOfCohesionamin,CountDeclInstanceMethodamin,CountDeclInstanceVariableamin,CountClassCoupledamax,CountDeclClassMethodamax,CountDeclClassVariableamax,CountDeclMethodAllamax,CountDeclMethodPrivateamax,CountDeclMethodPublicamax,MaxInheritanceTreeamax,PercentLackOfCohesionamax,CountDeclInstanceMethodamax,CountDeclInstanceVariableamax,CountClassCoupledaverage,CountDeclClassMethodaverage,CountDeclClassVariableaverage,CountDeclMethodAllaverage,CountDeclMethodPrivateaverage,CountDeclMethodPublicaverage,MaxInheritanceTreeaverage,PercentLackOfCohesionaverage,CountDeclInstanceMethodaverage,CountDeclInstanceVariableaverage,Label
733,maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultProjectArtifactFactory.java,1,45,0,1,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,53,8,27,19.0,2.0,18,12.0,15,13,2,1.0,1.0,1.0,1.0,0,0.67,2,2,2,2,4.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0
734,maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/ReactorContext.java,7,86,16,5,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,5.0,6.0,0.0,0.0,0.0,6.0,83,13,41,17.0,10.0,29,18.0,25,15,10,1.0,1.0,1.0,1.0,0,0.71,6,6,6,6,4.0,0.0,0.0,6.0,0.0,6.0,1.0,66.0,6.0,5.0,4.0,0.0,0.0,6.0,0.0,6.0,1.0,66.0,6.0,5.0,4.0,0.0,0.0,6.0,0.0,6.0,1.0,66.0,6.0,5.0,0
735,maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/CompoundProjectExecutionListener.java,2,76,13,1,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,72,9,45,16.0,9.0,19,11.0,25,16,9,2.0,2.0,2.0,1.0,1,0.42,9,9,9,5,2.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,5.0,1.0,2.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,5.0,1.0,2.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,5.0,1.0,1
736,maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/LifecycleTask.java,5,58,14,3,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,50,6,18,7.0,3.0,26,5.0,9,6,3,1.0,1.0,1.0,1.0,0,1.44,3,3,3,3,0.0,0.0,0.0,3.0,0.0,3.0,1.0,33.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,33.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,33.0,3.0,1.0,1
737,maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/LifecycleModuleBuilder.java,18,173,48,8,2.0,2.0,2.0,1.0,27.0,5.0,20.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,3.0,154,29,93,39.0,38.0,32,49.0,57,30,27,5.0,5.0,5.0,3.0,2,0.34,7,7,7,5,18.0,0.0,0.0,3.0,0.0,3.0,1.0,61.0,3.0,6.0,18.0,0.0,0.0,3.0,0.0,3.0,1.0,61.0,3.0,6.0,18.0,0.0,0.0,3.0,0.0,3.0,1.0,61.0,3.0,6.0,1
738,maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultLifecycleMappingDelegate.java,1,135,0,1,7.0,7.0,7.0,2.0,51.0,7.0,37.0,6.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,158,23,104,46.0,37.0,31,46.0,68,44,24,12.0,12.0,12.0,3.0,5,0.3,14,14,14,4,11.0,0.0,1.0,2.0,1.0,1.0,1.0,50.0,2.0,1.0,11.0,0.0,1.0,2.0,1.0,1.0,1.0,50.0,2.0,1.0,11.0,0.0,1.0,2.0,1.0,1.0,1.0,50.0,2.0,1.0,0
739,maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/LifecycleExecutionPlanCalculator.java,6,74,15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,67,8,35,33.0,0.0,24,19.0,20,20,0,0.0,0.0,0.0,0.0,0,0.69,0,0,0,0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1
740,maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultLifecycleExecutionPlanCalculator.java,14,767,284,7,3.0,3.0,3.0,1.0,29.0,4.0,23.0,0.0,1.0,0.0,0.0,16.0,16.0,16.0,8.0,16.0,0.0,9.0,0.0,7.0,591,108,439,173.0,176.0,44,162.0,235,122,113,13.0,13.0,13.0,3.0,6,0.1,60,60,61,18,32.0,0.0,0.0,16.0,9.0,7.0,1.0,87.0,16.0,8.0,32.0,0.0,0.0,16.0,9.0,7.0,1.0,87.0,16.0,8.0,32.0,0.0,0.0,16.0,9.0,7.0,1.0,87.0,16.0,8.0,0
741,maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/ExecutionEventCatapult.java,3,35,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,40,6,9,7.0,0.0,25,6.0,7,7,0,0.0,0.0,0.0,0.0,0,2.78,0,0,0,0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0
742,maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/LifecycleStarter.java,14,242,115,8,3.0,3.0,3.0,1.0,25.0,3.0,22.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,8.0,3.0,0.0,2.0,0.0,1.0,150,24,101,46.0,41.0,25,47.0,57,37,20,7.0,7.0,8.0,1.0,2,0.25,9,9,10,3,19.0,0.0,0.0,3.0,2.0,1.0,1.0,62.0,3.0,8.0,19.0,0.0,0.0,3.0,2.0,1.0,1.0,62.0,3.0,8.0,19.0,0.0,0.0,3.0,2.0,1.0,1.0,62.0,3.0,8.0,0
