,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,NumRevision,NumAdded,NumDeleted,NumAuthor,Label
46,mpv-0.3.0/audio/mixer.c,mpv-0.3.0/audio/mixer.c,1.0,13.0,2.0,46.0,269.0,71.0,3.0,3.0,4.0,1.0,16.0,1.0,13.0,2.0,0.0,19.0,382.0,46.0,259.0,298.0,347.0,71.0,0.0,10.0,132.0,201.0,65.0,0.0,136.0,11.0,11.0,16.0,5.0,3.0,0.27,60.0,60.0,74.0,23.0,24,512,176,3,1
47,mpv-0.3.0/audio/out/ao.c,mpv-0.3.0/audio/out/ao.c,0.0,12.0,0.0,21.0,243.0,22.0,2.0,2.0,3.0,1.0,12.0,0.0,12.0,0.0,0.0,14.0,286.0,21.0,192.0,104.0,275.0,22.0,13.0,38.0,86.0,127.0,50.0,1.0,76.0,7.0,7.0,8.0,7.0,3.0,0.11,34.0,34.0,36.0,25.0,35,493,228,6,1
48,mpv-0.3.0/audio/out/ao_alsa.c,mpv-0.3.0/audio/out/ao_alsa.c,6.0,34.0,2.0,113.0,549.0,77.0,10.0,9.0,11.0,8.0,42.0,6.0,34.0,2.0,0.0,13.0,732.0,113.0,526.0,277.0,392.0,77.0,0.0,23.0,285.0,434.0,145.0,17.0,272.0,50.0,50.0,55.0,39.0,4.0,0.15,135.0,120.0,143.0,110.0,50,2237,1618,4,0
49,mpv-0.3.0/audio/out/ao_coreaudio.c,mpv-0.3.0/audio/out/ao_coreaudio.c,7.0,29.0,2.0,146.0,511.0,73.0,6.0,6.0,6.0,4.0,37.0,7.0,28.0,2.0,0.0,16.0,724.0,146.0,495.0,518.0,392.0,72.0,4.0,13.0,279.0,291.0,117.0,5.0,169.0,19.0,19.0,20.0,16.0,5.0,0.15,89.0,88.0,93.0,65.0,74,2912,2334,3,0
50,mpv-0.3.0/audio/out/ao_coreaudio_properties.c,mpv-0.3.0/audio/out/ao_coreaudio_properties.c,2.0,14.0,0.0,18.0,71.0,19.0,2.0,2.0,2.0,2.0,16.0,2.0,14.0,0.0,0.0,5.0,108.0,18.0,68.0,9.0,4.0,19.0,0.0,3.0,26.0,30.0,16.0,2.0,12.0,5.0,5.0,5.0,5.0,2.0,0.28,11.0,11.0,11.0,11.0,4,146,56,1,1
51,mpv-0.3.0/audio/out/ao_coreaudio_utils.c,mpv-0.3.0/audio/out/ao_coreaudio_utils.c,2.0,14.0,1.0,74.0,340.0,45.0,2.0,2.0,3.0,1.0,17.0,2.0,14.0,1.0,0.0,22.0,459.0,74.0,337.0,50.0,191.0,45.0,0.0,3.0,134.0,141.0,56.0,0.0,85.0,8.0,8.0,10.0,5.0,3.0,0.13,54.0,54.0,57.0,35.0,11,526,141,2,0
52,mpv-0.3.0/audio/out/ao_dsound.c,mpv-0.3.0/audio/out/ao_dsound.c,1.0,19.0,1.0,77.0,433.0,164.0,2.0,2.0,2.0,1.0,21.0,1.0,19.0,1.0,0.0,2.0,654.0,77.0,404.0,34.0,23.0,164.0,6.0,29.0,233.0,58.0,34.0,0.0,24.0,3.0,3.0,3.0,1.0,1.0,0.41,4.0,4.0,4.0,2.0,23,1244,667,4,0
53,mpv-0.3.0/audio/out/ao_jack.c,mpv-0.3.0/audio/out/ao_jack.c,4.0,17.0,0.0,71.0,279.0,55.0,3.0,3.0,3.0,2.0,20.0,4.0,17.0,0.0,0.0,13.0,404.0,71.0,264.0,77.0,95.0,55.0,0.0,15.0,143.0,186.0,92.0,2.0,92.0,10.0,9.0,10.0,8.0,2.0,0.21,39.0,38.0,45.0,27.0,28,985,652,5,1
54,mpv-0.3.0/audio/out/ao_lavc.c,mpv-0.3.0/audio/out/ao_lavc.c,10.0,46.0,6.0,75.0,317.0,64.0,7.0,7.0,8.0,2.0,62.0,10.0,46.0,6.0,0.0,6.0,454.0,75.0,301.0,74.0,385.0,64.0,0.0,16.0,171.0,173.0,70.0,1.0,102.0,17.0,17.0,19.0,5.0,3.0,0.21,41.0,41.0,46.0,15.0,31,844,465,4,0
55,mpv-0.3.0/audio/out/ao_null.c,mpv-0.3.0/audio/out/ao_null.c,2.0,10.0,0.0,32.0,130.0,36.0,2.0,2.0,2.0,1.0,11.0,2.0,10.0,0.0,0.0,9.0,194.0,32.0,120.0,94.0,76.0,36.0,0.0,10.0,57.0,72.0,35.0,0.0,37.0,6.0,6.0,6.0,3.0,3.0,0.3,18.0,18.0,18.0,11.0,19,231,69,1,0
56,mpv-0.3.0/audio/out/ao_openal.c,mpv-0.3.0/audio/out/ao_openal.c,0.0,16.0,0.0,25.0,246.0,35.0,3.0,3.0,3.0,1.0,16.0,0.0,16.0,0.0,0.0,11.0,305.0,25.0,223.0,89.0,234.0,35.0,3.0,23.0,125.0,139.0,65.0,0.0,74.0,10.0,10.0,10.0,6.0,3.0,0.16,33.0,32.0,34.0,18.0,20,627,347,2,0
57,mpv-0.3.0/audio/out/ao_oss.c,mpv-0.3.0/audio/out/ao_oss.c,2.0,31.0,1.0,57.0,516.0,60.0,4.0,4.0,5.0,2.0,34.0,2.0,22.0,1.0,0.0,12.0,620.0,55.0,327.0,73.0,410.0,55.0,107.0,97.0,204.0,191.0,69.0,1.0,121.0,21.0,21.0,22.0,9.0,4.0,0.17,52.0,51.0,54.0,28.0,36,1282,719,4,0
58,mpv-0.3.0/audio/out/ao_pcm.c,mpv-0.3.0/audio/out/ao_pcm.c,2.0,17.0,2.0,32.0,160.0,39.0,4.0,3.0,4.0,1.0,20.0,2.0,16.0,1.0,0.0,7.0,225.0,32.0,133.0,27.0,151.0,36.0,7.0,25.0,67.0,66.0,29.0,0.0,37.0,13.0,8.0,13.0,3.0,3.0,0.27,25.0,20.0,25.0,9.0,18,276,83,2,0
59,mpv-0.3.0/audio/out/ao_portaudio.c,mpv-0.3.0/audio/out/ao_portaudio.c,3.0,16.0,1.0,74.0,289.0,31.0,3.0,3.0,3.0,1.0,19.0,3.0,16.0,1.0,0.0,15.0,391.0,74.0,273.0,119.0,208.0,31.0,0.0,16.0,139.0,173.0,89.0,0.0,84.0,8.0,8.0,9.0,6.0,3.0,0.11,42.0,42.0,44.0,27.0,18,455,138,2,0
60,mpv-0.3.0/audio/out/ao_pulse.c,mpv-0.3.0/audio/out/ao_pulse.c,2.0,21.0,2.0,72.0,475.0,78.0,4.0,4.0,4.0,2.0,25.0,2.0,21.0,2.0,0.0,19.0,625.0,72.0,461.0,553.0,176.0,78.0,0.0,14.0,222.0,334.0,142.0,2.0,190.0,20.0,20.0,24.0,14.0,3.0,0.17,78.0,74.0,83.0,52.0,24,659,106,3,0
61,mpv-0.3.0/audio/out/ao_rsound.c,mpv-0.3.0/audio/out/ao_rsound.c,1.0,12.0,1.0,29.0,146.0,26.0,3.0,1.0,3.0,1.0,14.0,1.0,12.0,1.0,0.0,9.0,201.0,29.0,135.0,34.0,48.0,26.0,0.0,11.0,65.0,85.0,34.0,12.0,39.0,15.0,4.0,15.0,4.0,1.0,0.19,26.0,13.0,26.0,12.0,16,225,53,2,0
62,mpv-0.3.0/audio/out/ao_sdl.c,mpv-0.3.0/audio/out/ao_sdl.c,3.0,22.0,1.0,49.0,293.0,32.0,3.0,3.0,3.0,2.0,26.0,3.0,20.0,1.0,0.0,11.0,373.0,49.0,249.0,105.0,182.0,32.0,8.0,36.0,170.0,159.0,71.0,6.0,82.0,16.0,11.0,16.0,14.0,2.0,0.13,36.0,31.0,37.0,24.0,18,425,101,3,0
63,mpv-0.3.0/audio/out/ao_sndio.c,mpv-0.3.0/audio/out/ao_sndio.c,2.0,17.0,1.0,39.0,238.0,73.0,3.0,3.0,3.0,2.0,20.0,2.0,17.0,1.0,0.0,11.0,339.0,39.0,227.0,86.0,207.0,73.0,0.0,11.0,107.0,149.0,70.0,1.0,78.0,16.0,16.0,16.0,13.0,2.0,0.32,37.0,36.0,37.0,29.0,6,312,12,2,0
64,mpv-0.3.0/audio/out/ao_wasapi.c,mpv-0.3.0/audio/out/ao_wasapi.c,3.0,25.0,1.0,175.0,1128.0,94.0,6.0,6.0,6.0,4.0,28.0,3.0,25.0,1.0,0.0,39.0,1365.0,175.0,1100.0,217.0,1232.0,94.0,0.0,28.0,599.0,647.0,214.0,9.0,424.0,38.0,38.0,39.0,20.0,5.0,0.09,241.0,238.0,252.0,164.0,32,1482,292,6,1
65,mpv-0.3.0/audio/reorder_ch.c,mpv-0.3.0/audio/reorder_ch.c,0.0,18.0,2.0,5.0,41.0,31.0,5.0,5.0,6.0,1.0,20.0,0.0,18.0,2.0,0.0,2.0,77.0,5.0,35.0,12.0,23.0,31.0,0.0,6.0,20.0,35.0,9.0,0.0,26.0,7.0,7.0,9.0,1.0,2.0,0.89,10.0,10.0,12.0,2.0,8,1475,1403,2,0
66,mpv-0.3.0/bstr/bstr.c,mpv-0.3.0/bstr/bstr.c,0.0,11.0,0.0,35.0,323.0,27.0,3.0,3.0,3.0,2.0,11.0,0.0,11.0,0.0,0.0,29.0,385.0,35.0,316.0,86.0,329.0,27.0,0.0,7.0,179.0,287.0,94.0,1.0,192.0,10.0,10.0,13.0,8.0,5.0,0.09,90.0,90.0,99.0,60.0,1,350,0,1,0
67,mpv-0.3.0/common/asxparser.c,mpv-0.3.0/common/asxparser.c,4.0,37.0,3.0,84.0,452.0,57.0,10.0,10.0,12.0,6.0,42.0,4.0,37.0,3.0,0.0,11.0,571.0,84.0,436.0,65.0,266.0,57.0,0.0,16.0,289.0,427.0,87.0,11.0,329.0,58.0,58.0,71.0,38.0,5.0,0.13,108.0,108.0,127.0,74.0,3,526,39,1,1
68,mpv-0.3.0/common/av_common.c,mpv-0.3.0/common/av_common.c,0.0,14.0,1.0,14.0,122.0,43.0,3.0,3.0,3.0,1.0,15.0,0.0,14.0,1.0,0.0,8.0,179.0,14.0,112.0,23.0,17.0,43.0,0.0,10.0,60.0,52.0,29.0,3.0,20.0,4.0,4.0,4.0,3.0,2.0,0.38,20.0,20.0,21.0,10.0,2,166,1,1,0
69,mpv-0.3.0/common/av_log.c,mpv-0.3.0/common/av_log.c,2.0,17.0,0.0,29.0,157.0,25.0,4.0,4.0,4.0,3.0,19.0,2.0,15.0,0.0,0.0,7.0,211.0,29.0,109.0,27.0,183.0,25.0,10.0,43.0,59.0,80.0,29.0,0.0,51.0,11.0,11.0,11.0,11.0,4.0,0.23,27.0,27.0,27.0,22.0,5,232,50,1,0
70,mpv-0.3.0/common/av_opts.c,mpv-0.3.0/common/av_opts.c,7.0,20.0,0.0,11.0,24.0,20.0,6.0,6.0,7.0,4.0,27.0,7.0,20.0,0.0,0.0,1.0,55.0,11.0,20.0,7.0,14.0,20.0,0.0,4.0,13.0,24.0,8.0,0.0,16.0,6.0,6.0,7.0,4.0,2.0,1.0,6.0,6.0,7.0,4.0,1,44,0,1,0
71,mpv-0.3.0/common/codecs.c,mpv-0.3.0/common/codecs.c,0.0,17.0,0.0,7.0,107.0,32.0,5.0,5.0,6.0,1.0,17.0,0.0,17.0,0.0,0.0,6.0,146.0,7.0,102.0,111.0,139.0,32.0,0.0,5.0,49.0,93.0,33.0,0.0,60.0,15.0,15.0,16.0,3.0,4.0,0.31,31.0,31.0,35.0,10.0,4,153,14,1,0
72,mpv-0.3.0/common/common.c,mpv-0.3.0/common/common.c,0.0,18.0,0.0,10.0,116.0,37.0,7.0,5.0,8.0,3.0,19.0,0.0,18.0,0.0,0.0,6.0,163.0,10.0,111.0,22.0,156.0,37.0,0.0,5.0,91.0,139.0,26.0,0.0,113.0,23.0,16.0,23.0,12.0,4.0,0.33,44.0,29.0,47.0,23.0,1,153,0,1,0
73,mpv-0.3.0/common/cpudetect.c,mpv-0.3.0/common/cpudetect.c,0.0,13.0,0.0,5.0,21.0,17.0,1.0,1.0,1.0,1.0,13.0,0.0,5.0,0.0,0.0,1.0,43.0,5.0,6.0,4.0,2.0,17.0,6.0,9.0,9.0,6.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.83,1.0,1.0,1.0,1.0,2,50,12,1,0
74,mpv-0.3.0/common/encode_lavc.c,mpv-0.3.0/common/encode_lavc.c,4.0,32.0,1.0,137.0,913.0,56.0,5.0,5.0,7.0,2.0,37.0,4.0,32.0,1.0,0.0,28.0,1102.0,137.0,900.0,105.0,388.0,56.0,0.0,13.0,402.0,383.0,101.0,21.0,261.0,22.0,22.0,25.0,12.0,4.0,0.06,150.0,150.0,201.0,70.0,6,1082,117,1,0
75,mpv-0.3.0/common/msg.c,mpv-0.3.0/common/msg.c,2.0,13.0,1.0,43.0,225.0,50.0,3.0,3.0,4.0,1.0,15.0,2.0,13.0,1.0,0.0,13.0,312.0,43.0,208.0,115.0,292.0,50.0,0.0,17.0,120.0,158.0,72.0,0.0,86.0,8.0,8.0,11.0,6.0,2.0,0.24,39.0,39.0,53.0,21.0,16,554,285,1,1
76,mpv-0.3.0/common/playlist.c,mpv-0.3.0/common/playlist.c,0.0,10.0,0.0,25.0,189.0,27.0,3.0,3.0,3.0,1.0,11.0,0.0,10.0,0.0,0.0,18.0,241.0,25.0,183.0,167.0,211.0,27.0,0.0,6.0,97.0,155.0,45.0,1.0,109.0,5.0,5.0,8.0,3.0,4.0,0.15,49.0,49.0,59.0,22.0,1,216,0,1,1
77,mpv-0.3.0/common/playlist_parser.c,mpv-0.3.0/common/playlist_parser.c,3.0,35.0,3.0,64.0,462.0,72.0,9.0,9.0,12.0,5.0,40.0,3.0,35.0,3.0,0.0,12.0,572.0,64.0,439.0,76.0,568.0,72.0,0.0,23.0,262.0,406.0,89.0,3.0,314.0,27.0,27.0,37.0,19.0,5.0,0.16,111.0,111.0,140.0,68.0,5,551,43,1,0
78,mpv-0.3.0/common/version.c,mpv-0.3.0/common/version.c,0.0,0.0,0.0,2.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,2.0,2.0,1.0,17.0,2.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,2,26,2,1,0
79,mpv-0.3.0/demux/codec_tags.c,mpv-0.3.0/demux/codec_tags.c,0.0,12.0,0.0,13.0,328.0,63.0,3.0,3.0,3.0,2.0,12.0,0.0,12.0,0.0,0.0,3.0,384.0,13.0,322.0,311.0,319.0,63.0,0.0,6.0,21.0,38.0,18.0,1.0,19.0,3.0,3.0,3.0,3.0,2.0,0.2,9.0,8.0,9.0,7.0,13,388,17,3,0
80,mpv-0.3.0/demux/demux.c,mpv-0.3.0/demux/demux.c,1.0,12.0,1.0,143.0,888.0,93.0,3.0,3.0,4.0,1.0,14.0,1.0,12.0,1.0,0.0,66.0,1115.0,143.0,846.0,210.0,1041.0,93.0,14.0,29.0,413.0,644.0,185.0,0.0,459.0,11.0,11.0,13.0,9.0,4.0,0.11,206.0,199.0,234.0,126.0,112,2335,1363,4,1
81,mpv-0.3.0/demux/demux_cue.c,mpv-0.3.0/demux/demux_cue.c,0.0,17.0,0.0,6.0,31.0,20.0,5.0,5.0,5.0,5.0,17.0,0.0,17.0,0.0,0.0,1.0,57.0,6.0,24.0,11.0,19.0,20.0,0.0,7.0,11.0,16.0,6.0,0.0,10.0,5.0,5.0,5.0,5.0,2.0,0.83,5.0,5.0,5.0,5.0,9,82,31,2,0
82,mpv-0.3.0/demux/demux_edl.c,mpv-0.3.0/demux/demux_edl.c,0.0,17.0,0.0,5.0,29.0,20.0,5.0,5.0,5.0,5.0,17.0,0.0,17.0,0.0,0.0,1.0,54.0,5.0,23.0,8.0,19.0,20.0,0.0,6.0,9.0,14.0,3.0,0.0,11.0,5.0,5.0,5.0,5.0,2.0,0.87,5.0,5.0,5.0,5.0,10,90,41,1,0
83,mpv-0.3.0/demux/demux_lavf.c,mpv-0.3.0/demux/demux_lavf.c,4.0,33.0,3.0,115.0,747.0,77.0,6.0,5.0,6.0,3.0,40.0,4.0,33.0,3.0,0.0,20.0,934.0,115.0,720.0,445.0,930.0,77.0,0.0,27.0,388.0,400.0,163.0,4.0,233.0,23.0,21.0,24.0,12.0,4.0,0.11,111.0,105.0,121.0,71.0,89,1701,882,5,1
84,mpv-0.3.0/demux/demux_libass.c,mpv-0.3.0/demux/demux_libass.c,5.0,31.0,5.0,17.0,79.0,27.0,6.0,6.0,6.0,3.0,40.0,5.0,31.0,5.0,0.0,2.0,123.0,17.0,71.0,25.0,102.0,27.0,0.0,8.0,40.0,48.0,20.0,0.0,28.0,10.0,10.0,10.0,6.0,2.0,0.38,12.0,12.0,12.0,7.0,13,157,51,2,0
85,mpv-0.3.0/demux/demux_mf.c,mpv-0.3.0/demux/demux_mf.c,3.0,19.0,0.0,30.0,185.0,23.0,5.0,5.0,6.0,1.0,22.0,3.0,19.0,0.0,0.0,6.0,237.0,30.0,170.0,82.0,182.0,23.0,0.0,15.0,64.0,107.0,34.0,0.0,73.0,8.0,8.0,10.0,4.0,5.0,0.14,32.0,32.0,37.0,11.0,30,530,323,2,0
86,mpv-0.3.0/demux/demux_mkv.c,mpv-0.3.0/demux/demux_mkv.c,4.0,43.0,2.0,298.0,2427.0,142.0,8.0,8.0,10.0,4.0,47.0,4.0,42.0,2.0,0.0,50.0,2825.0,280.0,2272.0,2711.0,2664.0,126.0,129.0,52.0,1363.0,1725.0,507.0,15.0,1203.0,49.0,46.0,65.0,30.0,6.0,0.06,422.0,410.0,493.0,212.0,118,3996,1469,7,0
87,mpv-0.3.0/demux/demux_playlist.c,mpv-0.3.0/demux/demux_playlist.c,0.0,13.0,0.0,19.0,158.0,16.0,3.0,3.0,4.0,2.0,13.0,0.0,13.0,0.0,0.0,10.0,193.0,19.0,150.0,185.0,191.0,16.0,0.0,8.0,77.0,111.0,38.0,0.0,73.0,6.0,6.0,8.0,5.0,3.0,0.11,34.0,34.0,40.0,22.0,6,180,6,2,1
88,mpv-0.3.0/demux/demux_raw.c,mpv-0.3.0/demux/demux_raw.c,4.0,31.0,0.0,36.0,213.0,20.0,9.0,5.0,11.0,2.0,34.0,4.0,31.0,0.0,0.0,5.0,269.0,36.0,201.0,76.0,234.0,20.0,0.0,12.0,110.0,157.0,48.0,0.0,109.0,31.0,10.0,38.0,5.0,3.0,0.1,44.0,23.0,53.0,13.0,15,401,168,2,1
89,mpv-0.3.0/demux/demux_subreader.c,mpv-0.3.0/demux/demux_subreader.c,4.0,34.0,3.0,174.0,1130.0,133.0,10.0,9.0,12.0,6.0,39.0,4.0,34.0,3.0,0.0,31.0,1405.0,174.0,1088.0,1360.0,1338.0,133.0,0.0,42.0,686.0,1085.0,283.0,16.0,786.0,48.0,43.0,61.0,24.0,8.0,0.12,295.0,284.0,367.0,192.0,21,1462,231,2,0
90,mpv-0.3.0/demux/ebml.c,mpv-0.3.0/demux/ebml.c,2.0,26.0,0.0,76.0,570.0,76.0,6.0,5.0,7.0,3.0,28.0,2.0,26.0,0.0,0.0,21.0,721.0,76.0,540.0,603.0,458.0,76.0,1.0,30.0,321.0,468.0,115.0,11.0,342.0,44.0,32.0,51.0,34.0,3.0,0.14,128.0,115.0,146.0,79.0,10,707,62,2,0
91,mpv-0.3.0/demux/mf.c,mpv-0.3.0/demux/mf.c,5.0,31.0,0.0,26.0,117.0,19.0,2.0,2.0,2.0,1.0,37.0,0.0,6.0,0.0,0.0,3.0,161.0,10.0,19.0,6.0,55.0,18.0,92.0,24.0,55.0,20.0,8.0,0.0,12.0,5.0,5.0,5.0,1.0,4.0,0.95,7.0,7.0,7.0,3.0,17,316,181,2,1
92,mpv-0.3.0/input/cmd_list.c,mpv-0.3.0/input/cmd_list.c,0.0,12.0,0.0,28.0,222.0,31.0,4.0,3.0,4.0,1.0,12.0,0.0,12.0,0.0,0.0,3.0,281.0,28.0,200.0,189.0,193.0,31.0,0.0,22.0,23.0,39.0,15.0,0.0,24.0,4.0,4.0,5.0,3.0,3.0,0.15,11.0,9.0,12.0,5.0,1,253,0,1,0
93,mpv-0.3.0/input/cmd_parse.c,mpv-0.3.0/input/cmd_parse.c,2.0,26.0,1.0,38.0,347.0,29.0,6.0,6.0,6.0,4.0,28.0,2.0,26.0,1.0,0.0,12.0,410.0,38.0,339.0,252.0,393.0,29.0,0.0,8.0,174.0,248.0,71.0,2.0,175.0,23.0,23.0,27.0,18.0,4.0,0.09,66.0,66.0,72.0,51.0,1,372,0,1,0
94,mpv-0.3.0/input/input.c,mpv-0.3.0/input/input.c,1.0,17.0,1.0,197.0,1350.0,119.0,4.0,4.0,5.0,2.0,19.0,1.0,16.0,1.0,0.0,69.0,1662.0,193.0,1231.0,1647.0,1626.0,119.0,58.0,67.0,674.0,923.0,301.0,3.0,619.0,20.0,20.0,32.0,11.0,5.0,0.1,269.0,266.0,330.0,151.0,426,8717,7243,42,0
95,mpv-0.3.0/input/joystick.c,mpv-0.3.0/input/joystick.c,3.0,38.0,1.0,22.0,141.0,19.0,7.0,7.0,7.0,5.0,42.0,3.0,38.0,1.0,0.0,3.0,180.0,22.0,121.0,21.0,77.0,19.0,0.0,20.0,64.0,61.0,26.0,0.0,35.0,13.0,13.0,13.0,12.0,3.0,0.16,20.0,20.0,20.0,17.0,29,466,308,10,1
96,mpv-0.3.0/input/keycodes.c,mpv-0.3.0/input/keycodes.c,2.0,18.0,0.0,28.0,271.0,22.0,5.0,5.0,6.0,4.0,20.0,2.0,18.0,0.0,0.0,5.0,321.0,28.0,265.0,206.0,304.0,22.0,0.0,6.0,56.0,93.0,29.0,0.0,64.0,9.0,9.0,10.0,9.0,3.0,0.08,26.0,26.0,32.0,21.0,1,293,0,1,0
97,mpv-0.3.0/input/lirc.c,mpv-0.3.0/input/lirc.c,4.0,26.0,1.0,20.0,97.0,21.0,5.0,5.0,6.0,4.0,31.0,4.0,26.0,1.0,0.0,3.0,137.0,20.0,86.0,29.0,136.0,21.0,0.0,11.0,53.0,81.0,35.0,0.0,46.0,10.0,10.0,11.0,8.0,2.0,0.24,16.0,16.0,17.0,13.0,31,403,287,11,0
98,mpv-0.3.0/misc/charset_conv.c,mpv-0.3.0/misc/charset_conv.c,3.0,23.0,2.0,37.0,192.0,63.0,3.0,3.0,5.0,1.0,27.0,2.0,12.0,1.0,0.0,6.0,288.0,25.0,73.0,19.0,44.0,57.0,113.0,25.0,85.0,49.0,20.0,0.0,29.0,8.0,8.0,13.0,4.0,2.0,0.78,16.0,16.0,30.0,11.0,2,271,20,1,1
99,mpv-0.3.0/misc/ring.c,mpv-0.3.0/misc/ring.c,1.0,7.0,0.0,25.0,92.0,21.0,1.0,1.0,1.0,1.0,8.0,1.0,7.0,0.0,0.0,11.0,138.0,25.0,86.0,28.0,19.0,21.0,0.0,6.0,44.0,48.0,34.0,0.0,14.0,2.0,2.0,2.0,1.0,1.0,0.24,12.0,12.0,12.0,11.0,1,113,0,1,1
100,mpv-0.3.0/options/m_config.c,mpv-0.3.0/options/m_config.c,1.0,17.0,1.0,76.0,631.0,48.0,5.0,5.0,5.0,2.0,18.0,1.0,17.0,1.0,0.0,36.0,753.0,76.0,619.0,531.0,733.0,48.0,0.0,12.0,311.0,508.0,137.0,1.0,370.0,21.0,21.0,27.0,11.0,5.0,0.08,166.0,166.0,186.0,90.0,5,728,51,1,0
101,mpv-0.3.0/options/m_option.c,mpv-0.3.0/options/m_option.c,2.0,19.0,0.0,324.0,2037.0,122.0,5.0,5.0,7.0,3.0,22.0,2.0,19.0,0.0,0.0,92.0,2477.0,324.0,1981.0,1919.0,2472.0,122.0,1.0,56.0,937.0,1488.0,372.0,13.0,1103.0,42.0,42.0,48.0,25.0,6.0,0.06,501.0,494.0,601.0,305.0,9,2370,217,1,0
102,mpv-0.3.0/options/m_property.c,mpv-0.3.0/options/m_property.c,1.0,23.0,1.0,37.0,324.0,28.0,6.0,6.0,7.0,3.0,25.0,1.0,23.0,1.0,0.0,13.0,388.0,37.0,312.0,294.0,386.0,28.0,0.0,12.0,156.0,254.0,72.0,0.0,182.0,20.0,20.0,24.0,20.0,7.0,0.09,79.0,75.0,94.0,43.0,4,371,20,1,0
103,mpv-0.3.0/options/options.c,mpv-0.3.0/options/options.c,0.0,4.0,0.0,97.0,631.0,64.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,2.0,776.0,97.0,457.0,619.0,587.0,62.0,111.0,69.0,43.0,41.0,39.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.14,2.0,2.0,2.0,2.0,13,818,139,1,0
104,mpv-0.3.0/options/parse_commandline.c,mpv-0.3.0/options/parse_commandline.c,8.0,45.0,4.0,44.0,207.0,40.0,11.0,11.0,13.0,5.0,56.0,8.0,45.0,4.0,0.0,4.0,289.0,44.0,189.0,114.0,270.0,40.0,0.0,18.0,109.0,160.0,46.0,0.0,114.0,29.0,29.0,33.0,13.0,7.0,0.21,43.0,43.0,50.0,22.0,6,275,30,1,0
105,mpv-0.3.0/options/parse_configfile.c,mpv-0.3.0/options/parse_configfile.c,28.0,186.0,18.0,35.0,200.0,43.0,5.0,5.0,5.0,4.0,225.0,28.0,182.0,18.0,0.0,1.0,271.0,35.0,183.0,28.0,87.0,43.0,0.0,17.0,113.0,52.0,34.0,0.0,18.0,5.0,5.0,5.0,4.0,1.0,0.23,5.0,5.0,5.0,4.0,3,259,23,1,1
106,mpv-0.3.0/options/path.c,mpv-0.3.0/options/path.c,1.0,13.0,0.0,25.0,201.0,32.0,3.0,3.0,4.0,2.0,13.0,1.0,11.0,0.0,0.0,14.0,255.0,25.0,161.0,197.0,254.0,31.0,12.0,28.0,79.0,122.0,51.0,0.0,71.0,7.0,7.0,10.0,5.0,3.0,0.19,45.0,45.0,54.0,29.0,6,253,23,1,1
107,mpv-0.3.0/osdep/glob-win.c,mpv-0.3.0/osdep/glob-win.c,0.0,23.0,3.0,8.0,67.0,23.0,5.0,5.0,5.0,3.0,26.0,0.0,23.0,3.0,0.0,2.0,98.0,6.0,45.0,13.0,16.0,23.0,15.0,9.0,33.0,28.0,12.0,0.0,16.0,8.0,8.0,8.0,6.0,3.0,0.51,9.0,9.0,9.0,7.0,11,157,67,5,1
108,mpv-0.3.0/osdep/io.c,mpv-0.3.0/osdep/io.c,0.0,13.0,0.0,39.0,252.0,41.0,1.0,1.0,1.0,1.0,13.0,0.0,4.0,0.0,0.0,1.0,329.0,6.0,4.0,1.0,1.0,23.0,288.0,17.0,135.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.75,1.0,1.0,1.0,1.0,11,306,16,4,0
109,mpv-0.3.0/osdep/numcores.c,mpv-0.3.0/osdep/numcores.c,0.0,4.0,0.0,10.0,39.0,17.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,66.0,6.0,4.0,1.0,1.0,17.0,28.0,19.0,9.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.25,1.0,1.0,1.0,1.0,1,56,0,1,0
