,Name,NumRevision,NumAdded,NumDeleted,NumAuthor,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountClassCoupledamin,CountDeclClassMethodamin,CountDeclClassVariableamin,CountDeclMethodAllamin,CountDeclMethodPrivateamin,CountDeclMethodPublicamin,MaxInheritanceTreeamin,PercentLackOfCohesionamin,CountDeclInstanceMethodamin,CountDeclInstanceVariableamin,CountClassCoupledamax,CountDeclClassMethodamax,CountDeclClassVariableamax,CountDeclMethodAllamax,CountDeclMethodPrivateamax,CountDeclMethodPublicamax,MaxInheritanceTreeamax,PercentLackOfCohesionamax,CountDeclInstanceMethodamax,CountDeclInstanceVariableamax,CountClassCoupledaverage,CountDeclClassMethodaverage,CountDeclClassVariableaverage,CountDeclMethodAllaverage,CountDeclMethodPrivateaverage,CountDeclMethodPublicaverage,MaxInheritanceTreeaverage,PercentLackOfCohesionaverage,CountDeclInstanceMethodaverage,CountDeclInstanceVariableaverage,Label
820,spring-boot-1.4.0.RELEASE/spring-boot-samples/spring-boot-sample-tomcat-jsp/src/main/java/sample/tomcat/jsp/SampleTomcatJspApplication.java,3,33,3,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,36.0,6.0,15.0,10.0,2.0,15.0,7.0,10.0,8.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2,2,2,2,2.0,1.0,0.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0
821,spring-boot-1.4.0.RELEASE/spring-boot-samples/spring-boot-sample-tomcat-jsp/src/main/java/sample/tomcat/jsp/WelcomeController.java,4,53,3,2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,60.0,10.0,35.0,24.0,7.0,15.0,18.0,23.0,17.0,6.0,1.0,1.0,1.0,1.0,0.0,0.43,4,4,4,4,2.0,0.0,0.0,4.0,0.0,4.0,1.0,75.0,4.0,1.0,2.0,0.0,0.0,4.0,0.0,4.0,1.0,75.0,4.0,1.0,2.0,0.0,0.0,4.0,0.0,4.0,1.0,75.0,4.0,1.0,0
822,spring-boot-1.4.0.RELEASE/spring-boot-samples/spring-boot-sample-tomcat-jsp/src/main/java/sample/tomcat/jsp/MyRestResponse.java,1,25,0,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,31.0,6.0,10.0,5.0,2.0,15.0,4.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,1.5,2,2,2,2,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0
823,spring-boot-1.4.0.RELEASE/spring-boot-samples/spring-boot-sample-hibernate4/src/test/java/sample/hibernate4/SampleHibernate4ApplicationTests.java,1,66,0,1,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,80.0,14.0,43.0,33.0,6.0,23.0,23.0,27.0,24.0,3.0,1.0,1.0,1.0,1.0,0.0,0.53,3,3,3,3,0.0,0.0,0.0,3.0,0.0,3.0,1.0,50.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,50.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,50.0,3.0,2.0,0
824,spring-boot-1.4.0.RELEASE/spring-boot-samples/spring-boot-sample-hibernate4/src/test/java/sample/hibernate4/service/CityRepositoryIntegrationTests.java,2,42,1,1,1.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,48.0,7.0,21.0,18.0,2.0,20.0,13.0,15.0,14.0,1.0,1.0,1.0,1.0,1.0,0.0,0.95,1,1,1,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
825,spring-boot-1.4.0.RELEASE/spring-boot-samples/spring-boot-sample-hibernate4/src/test/java/sample/hibernate4/service/HotelRepositoryIntegrationTests.java,2,62,2,1,1.0,1.0,1.0,1.0,17.0,2.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,69.0,9.0,40.0,32.0,13.0,20.0,27.0,29.0,24.0,5.0,1.0,1.0,1.0,1.0,0.0,0.5,1,1,1,1,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0
826,spring-boot-1.4.0.RELEASE/spring-boot-samples/spring-boot-sample-hibernate4/src/main/java/sample/hibernate4/SampleHibernate4Application.java,1,24,0,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,5.0,9.0,6.0,1.0,15.0,4.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.67,1,1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
827,spring-boot-1.4.0.RELEASE/spring-boot-samples/spring-boot-sample-hibernate4/src/main/java/sample/hibernate4/web/SampleController.java,2,35,2,2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,40.0,7.0,18.0,15.0,1.0,15.0,9.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,0.83,1,1,1,1,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
828,spring-boot-1.4.0.RELEASE/spring-boot-samples/spring-boot-sample-hibernate4/src/main/java/sample/hibernate4/service/ReviewsSummary.java,1,20,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,5.0,5.0,4.0,0.0,15.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
829,spring-boot-1.4.0.RELEASE/spring-boot-samples/spring-boot-sample-hibernate4/src/main/java/sample/hibernate4/service/CitySearchCriteria.java,1,34,0,1,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,44.0,10.0,19.0,10.0,5.0,15.0,9.0,14.0,10.0,4.0,1.0,1.0,1.0,1.0,0.0,0.79,4,4,4,4,0.0,0.0,1.0,4.0,0.0,4.0,1.0,25.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,1.0,25.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,1.0,25.0,4.0,1.0,0
