,Name,NumRevision,NumAdded,NumDeleted,NumAuthor,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountClassCoupledamin,CountDeclClassMethodamin,CountDeclClassVariableamin,CountDeclMethodAllamin,CountDeclMethodPrivateamin,CountDeclMethodPublicamin,MaxInheritanceTreeamin,PercentLackOfCohesionamin,CountDeclInstanceMethodamin,CountDeclInstanceVariableamin,CountClassCoupledamax,CountDeclClassMethodamax,CountDeclClassVariableamax,CountDeclMethodAllamax,CountDeclMethodPrivateamax,CountDeclMethodPublicamax,MaxInheritanceTreeamax,PercentLackOfCohesionamax,CountDeclInstanceMethodamax,CountDeclInstanceVariableamax,CountClassCoupledaverage,CountDeclClassMethodaverage,CountDeclClassVariableaverage,CountDeclMethodAllaverage,CountDeclMethodPrivateaverage,CountDeclMethodPublicaverage,MaxInheritanceTreeaverage,PercentLackOfCohesionaverage,CountDeclInstanceMethodaverage,CountDeclInstanceVariableaverage,Label
661,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/PhaseRecorder.java,6,80,14,2,2.0,2.0,2.0,1.0,12.0,1.0,11.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,78,12,41,11.0,14.0,25,14.0,23,11,12,5.0,5.0,5.0,1.0,2,0.61,8,8,8,3,2.0,0.0,0.0,3.0,0.0,3.0,1.0,33.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,33.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,33.0,3.0,2.0,1
662,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultExecutionEvent.java,1,57,0,1,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,5.0,69,12,34,15.0,7.0,23,15.0,21,14,7,1.0,1.0,1.0,1.0,0,0.68,5,5,5,5,4.0,0.0,0.0,5.0,0.0,5.0,1.0,53.0,5.0,3.0,4.0,0.0,0.0,5.0,0.0,5.0,1.0,53.0,5.0,3.0,4.0,0.0,0.0,5.0,0.0,5.0,1.0,53.0,5.0,3.0,0
663,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/ExecutionPlanItem.java,7,144,60,2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,10.0,10.0,10.0,3.0,10.0,0.0,0.0,0.0,10.0,101,17,57,23.0,14.0,27,21.0,32,21,11,1.0,1.0,1.0,1.0,0,0.47,10,10,10,10,4.0,0.0,0.0,10.0,0.0,10.0,1.0,66.0,10.0,3.0,4.0,0.0,0.0,10.0,0.0,10.0,1.0,66.0,10.0,3.0,4.0,0.0,0.0,10.0,0.0,10.0,1.0,66.0,10.0,3.0,1
664,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/MojoExecutor.java,9,379,60,3,4.0,4.0,4.0,2.0,29.0,4.0,25.0,0.0,1.0,0.0,0.0,10.0,10.0,10.0,3.0,10.0,0.0,5.0,0.0,5.0,381,62,291,87.0,132.0,28,114.0,159,75,84,10.0,10.0,12.0,7.0,4,0.1,41,41,43,22,22.0,0.0,0.0,10.0,5.0,5.0,1.0,86.0,10.0,3.0,22.0,0.0,0.0,10.0,5.0,5.0,1.0,86.0,10.0,3.0,22.0,0.0,0.0,10.0,5.0,5.0,1.0,86.0,10.0,3.0,0
665,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/ConcurrencyDependencyGraph.java,4,107,13,2,1.0,1.0,1.0,1.0,9.0,0.0,7.0,2.0,1.0,0.0,0.0,6.0,6.0,6.0,3.0,6.0,0.0,1.0,0.0,5.0,110,16,56,20.0,18.0,38,22.0,35,21,14,3.0,3.0,3.0,1.0,2,0.68,10,10,10,6,4.0,0.0,0.0,6.0,1.0,5.0,1.0,50.0,6.0,3.0,4.0,0.0,0.0,6.0,1.0,5.0,1.0,50.0,6.0,3.0,4.0,0.0,0.0,6.0,1.0,5.0,1.0,50.0,6.0,3.0,0
666,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/BuildListCalculator.java,5,106,47,2,4.0,4.0,4.0,1.0,28.0,3.0,25.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,66,7,36,14.0,13.0,24,17.0,24,15,9,4.0,4.0,4.0,1.0,2,0.67,4,4,4,1,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
667,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/DefaultLifecycleTaskSegmentCalculator.java,2,132,1,1,2.0,2.0,3.0,1.0,17.0,2.0,14.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,2.0,5.0,0.0,1.0,0.0,4.0,158,27,100,45.0,30.0,31,41.0,58,36,22,5.0,5.0,8.0,4.0,3,0.31,14,14,18,8,17.0,0.0,0.0,5.0,1.0,4.0,1.0,80.0,5.0,2.0,17.0,0.0,0.0,5.0,1.0,4.0,1.0,80.0,5.0,2.0,17.0,0.0,0.0,5.0,1.0,4.0,1.0,80.0,5.0,2.0,1
668,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/ProjectIndex.java,4,71,13,2,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,69,11,30,13.0,9.0,28,17.0,22,14,8,2.0,2.0,2.0,1.0,1,0.93,4,4,4,3,2.0,0.0,0.0,3.0,0.0,3.0,1.0,33.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,33.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,33.0,3.0,2.0,0
669,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/ThreadLockedArtifact.java,4,266,2,2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,50.0,50.0,50.0,2.0,50.0,1.0,1.0,0.0,48.0,320,56,240,73.0,61.0,24,70.0,124,69,55,3.0,3.0,5.0,1.0,2,0.1,53,53,60,50,8.0,0.0,1.0,50.0,1.0,48.0,1.0,50.0,50.0,2.0,8.0,0.0,1.0,50.0,1.0,48.0,1.0,50.0,50.0,2.0,8.0,0.0,1.0,50.0,1.0,48.0,1.0,50.0,50.0,2.0,1
670,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/lifecycle/internal/ConcurrentBuildLogger.java,6,125,21,3,2.0,2.0,2.0,1.0,16.0,1.0,15.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,123,19,75,24.0,38.0,29,42.0,58,29,29,5.0,5.0,5.0,1.0,2,0.39,10,10,10,4,3.0,0.0,0.0,4.0,0.0,4.0,1.0,33.0,4.0,3.0,3.0,0.0,0.0,4.0,0.0,4.0,1.0,33.0,4.0,3.0,3.0,0.0,0.0,4.0,0.0,4.0,1.0,33.0,4.0,3.0,0
