,Name,NumRevision,NumAdded,NumDeleted,NumAuthor,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountClassCoupledamin,CountDeclClassMethodamin,CountDeclClassVariableamin,CountDeclMethodAllamin,CountDeclMethodPrivateamin,CountDeclMethodPublicamin,MaxInheritanceTreeamin,PercentLackOfCohesionamin,CountDeclInstanceMethodamin,CountDeclInstanceVariableamin,CountClassCoupledamax,CountDeclClassMethodamax,CountDeclClassVariableamax,CountDeclMethodAllamax,CountDeclMethodPrivateamax,CountDeclMethodPublicamax,MaxInheritanceTreeamax,PercentLackOfCohesionamax,CountDeclInstanceMethodamax,CountDeclInstanceVariableamax,CountClassCoupledaverage,CountDeclClassMethodaverage,CountDeclClassVariableaverage,CountDeclMethodAllaverage,CountDeclMethodPrivateaverage,CountDeclMethodPublicaverage,MaxInheritanceTreeaverage,PercentLackOfCohesionaverage,CountDeclInstanceMethodaverage,CountDeclInstanceVariableaverage,Label
5232,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/RequestPartMethodArgumentResolver.java,30,502,340,14,3.0,3.0,4.0,1.0,19.0,1.0,15.0,3.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,1.0,0.0,4.0,179.0,17.0,104.0,43.0,47.0,58.0,51.0,70.0,38.0,32.0,10.0,10.0,14.0,3.0,5.0,0.56,19.0,19.0,23.0,7.0,18.0,0.0,0.0,15.0,1.0,4.0,2.0,0.0,5.0,0.0,18.0,0.0,0.0,15.0,1.0,4.0,2.0,0.0,5.0,0.0,18.0,0.0,0.0,15.0,1.0,4.0,2.0,0.0,5.0,0.0,0
5233,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/ServletCookieValueMethodArgumentResolver.java,9,72,13,6,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,73.0,14.0,37.0,21.0,12.0,22.0,20.0,26.0,18.0,8.0,3.0,3.0,3.0,3.0,1.0,0.59,5.0,5.0,5.0,5.0,7.0,0.0,0.0,19.0,0.0,2.0,3.0,33.0,3.0,1.0,7.0,0.0,0.0,19.0,0.0,2.0,3.0,33.0,3.0,1.0,7.0,0.0,0.0,19.0,0.0,2.0,3.0,33.0,3.0,1.0,0
5234,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/ResponseBodyEmitterReturnValueHandler.java,29,363,142,6,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,3.0,0.0,0.0,19.0,19.0,18.0,6.0,18.0,0.0,1.0,0.0,17.0,267.0,46.0,171.0,80.0,70.0,50.0,90.0,121.0,64.0,57.0,6.0,6.0,6.0,6.0,3.0,0.29,28.0,28.0,30.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,8.0,1.0,7.0,1.0,50.0,8.0,2.0,8.0,0.0,0.0,4.5,0.25,4.25,1.0,29.0,4.5,1.5,0
5235,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/ServletWebArgumentResolverAdapter.java,6,63,14,4,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,54.0,5.0,21.0,15.0,5.0,28.0,14.0,17.0,14.0,3.0,1.0,1.0,1.0,1.0,0.0,1.33,2.0,2.0,2.0,2.0,7.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,2.0,0.0,0
5236,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/MatrixVariableMethodArgumentResolver.java,16,165,45,11,2.0,2.0,2.0,1.0,11.0,0.0,10.0,0.0,2.0,0.0,0.0,6.0,6.0,6.0,0.0,6.0,0.0,1.0,3.0,2.0,137.0,17.0,93.0,41.0,41.0,27.0,44.0,63.0,35.0,28.0,9.0,9.0,9.0,4.0,4.0,0.29,16.0,16.0,17.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,15.0,0.0,0.0,17.0,1.0,2.0,2.0,0.0,5.0,0.0,8.0,0.0,0.0,9.5,0.5,1.0,2.0,0.0,3.0,0.0,0
5237,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/UriComponentsBuilderMethodArgumentResolver.java,8,62,13,5,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,58.0,9.0,25.0,19.0,5.0,24.0,16.0,19.0,16.0,3.0,1.0,1.0,2.0,1.0,0.0,0.96,2.0,2.0,3.0,2.0,8.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0
5238,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/ViewMethodReturnValueHandler.java,8,80,20,5,2.0,2.0,3.0,1.0,9.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,67.0,7.0,30.0,16.0,9.0,30.0,14.0,20.0,13.0,7.0,4.0,4.0,5.0,1.0,2.0,1.0,5.0,5.0,6.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0
5239,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/RequestResponseBodyAdviceChain.java,9,212,56,5,2.0,2.0,2.0,1.0,9.0,0.0,8.0,0.0,1.0,1.0,0.0,11.0,11.0,10.0,2.0,11.0,1.0,3.0,0.0,7.0,182.0,26.0,129.0,54.0,52.0,27.0,46.0,82.0,40.0,42.0,6.0,6.0,6.0,5.0,3.0,0.21,30.0,30.0,31.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,11.0,3.0,7.0,1.0,81.0,10.0,2.0,2.0,0.25,0.0,2.75,0.75,1.75,1.0,20.25,2.5,0.5,0
5240,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/ServletResponseMethodArgumentResolver.java,10,121,34,6,2.0,2.0,2.0,1.0,12.0,1.0,8.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,2.0,0.0,2.0,101.0,14.0,49.0,22.0,20.0,38.0,23.0,33.0,19.0,14.0,3.0,3.0,3.0,3.0,1.0,0.78,9.0,9.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,4.0,0.0,2.5,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0
5241,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/ServletRequestDataBinderFactory.java,4,53,5,3,1.0,1.0,1.0,1.0,9.0,1.0,4.0,4.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,57.0,9.0,19.0,14.0,2.0,29.0,10.0,13.0,11.0,2.0,1.0,1.0,1.0,1.0,0.0,1.53,2.0,2.0,2.0,2.0,5.0,0.0,0.0,9.0,0.0,1.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,9.0,0.0,1.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,9.0,0.0,1.0,3.0,0.0,2.0,0.0,0
5242,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/SseEmitter.java,18,298,72,7,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,3.0,1.0,2.0,17.0,24.0,23.0,2.0,24.0,8.0,1.0,1.0,14.0,267.0,41.0,121.0,57.0,43.0,105.0,57.0,84.0,46.0,38.0,2.0,2.0,3.0,1.0,1.0,0.87,22.0,22.0,23.0,17.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,1.0,2.0,22.0,1.0,7.0,2.0,66.0,9.0,2.0,5.333333333333333,0.3333333333333333,0.6666666666666666,12.666666666666666,0.3333333333333333,4.666666666666667,1.0,22.0,7.666666666666667,0.6666666666666666,1
5243,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/HttpHeadersReturnValueHandler.java,6,61,9,4,1.0,1.0,1.0,1.0,9.0,1.0,8.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,62.0,10.0,31.0,20.0,10.0,22.0,19.0,23.0,16.0,7.0,2.0,2.0,2.0,1.0,1.0,0.71,3.0,3.0,3.0,2.0,7.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0
5244,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/config/FreeMarkerConfigurerBeanDefinitionParser.java,5,70,10,5,2.0,2.0,2.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,71.0,11.0,35.0,20.0,11.0,25.0,18.0,26.0,18.0,8.0,4.0,4.0,4.0,1.0,2.0,0.71,6.0,6.0,6.0,3.0,5.0,0.0,1.0,18.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,1.0,18.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,1.0,18.0,0.0,0.0,3.0,0.0,3.0,0.0,0
5245,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/config/GroovyMarkupConfigurerBeanDefinitionParser.java,3,49,4,3,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,55.0,10.0,20.0,13.0,4.0,25.0,9.0,13.0,10.0,3.0,1.0,1.0,3.0,1.0,0.0,1.25,3.0,3.0,5.0,3.0,2.0,0.0,1.0,23.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,1.0,23.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,1.0,23.0,0.0,0.0,4.0,0.0,3.0,0.0,0
5246,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/config/DefaultServletHandlerBeanDefinitionParser.java,8,84,16,5,2.0,2.0,2.0,1.0,31.0,6.0,24.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,81.0,13.0,42.0,25.0,21.0,27.0,34.0,37.0,23.0,14.0,2.0,2.0,2.0,1.0,1.0,0.64,2.0,2.0,2.0,1.0,15.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,15.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,15.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
5247,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/config/ScriptTemplateConfigurerBeanDefinitionParser.java,6,90,7,4,3.0,3.0,4.0,1.0,10.0,0.0,10.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,95.0,12.0,58.0,23.0,25.0,25.0,26.0,40.0,20.0,20.0,9.0,9.0,9.0,1.0,2.0,0.43,12.0,12.0,18.0,4.0,5.0,0.0,1.0,24.0,0.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,1.0,24.0,0.0,0.0,4.0,0.0,4.0,0.0,5.0,0.0,1.0,24.0,0.0,0.0,4.0,0.0,4.0,0.0,0
5248,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/config/CorsBeanDefinitionParser.java,7,116,36,4,9.0,9.0,9.0,1.0,42.0,3.0,39.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,10.0,56.0,25.0,28.0,25.0,31.0,42.0,24.0,18.0,9.0,9.0,9.0,1.0,3.0,0.45,9.0,9.0,9.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0
5249,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/config/InterceptorsBeanDefinitionParser.java,12,124,40,8,3.0,3.0,3.0,1.0,25.0,3.0,22.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,98.0,14.0,62.0,29.0,33.0,22.0,41.0,51.0,29.0,22.0,5.0,5.0,5.0,1.0,2.0,0.35,7.0,7.0,7.0,2.0,16.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,16.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,16.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0
5250,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/config/MvcNamespaceHandler.java,15,59,15,8,1.0,1.0,1.0,1.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,5.0,21.0,6.0,13.0,23.0,16.0,18.0,5.0,13.0,1.0,1.0,1.0,1.0,0.0,1.1,1.0,1.0,1.0,1.0,11.0,0.0,0.0,8.0,0.0,1.0,2.0,0.0,1.0,0.0,11.0,0.0,0.0,8.0,0.0,1.0,2.0,0.0,1.0,0.0,11.0,0.0,0.0,8.0,0.0,1.0,2.0,0.0,1.0,0.0,0
5251,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/config/ResourcesBeanDefinitionParser.java,37,536,200,13,5.0,5.0,5.0,1.0,36.0,4.0,32.0,0.0,1.0,0.0,7.0,8.0,8.0,8.0,0.0,8.0,0.0,7.0,0.0,1.0,393.0,57.0,306.0,115.0,204.0,30.0,199.0,248.0,111.0,137.0,12.0,12.0,12.0,3.0,4.0,0.1,45.0,45.0,47.0,10.0,36.0,0.0,7.0,8.0,7.0,1.0,1.0,0.0,8.0,0.0,36.0,0.0,7.0,8.0,7.0,1.0,1.0,0.0,8.0,0.0,36.0,0.0,7.0,8.0,7.0,1.0,1.0,0.0,8.0,0.0,0
5252,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/config/TilesConfigurerBeanDefinitionParser.java,7,87,17,5,3.0,3.0,3.0,1.0,9.0,0.0,9.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,81.0,11.0,44.0,20.0,17.0,26.0,21.0,32.0,18.0,14.0,7.0,7.0,7.0,1.0,2.0,0.59,9.0,9.0,9.0,3.0,5.0,0.0,1.0,18.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,1.0,18.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,1.0,18.0,0.0,0.0,3.0,0.0,3.0,0.0,0
5253,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/config/MvcNamespaceUtils.java,19,324,122,8,2.0,2.0,2.0,1.0,17.0,0.0,12.0,4.0,1.0,9.0,7.0,9.0,9.0,0.0,0.0,9.0,0.0,4.0,0.0,5.0,227.0,25.0,143.0,53.0,83.0,60.0,83.0,108.0,45.0,63.0,4.0,4.0,5.0,3.0,2.0,0.42,24.0,24.0,26.0,11.0,20.0,9.0,7.0,9.0,4.0,5.0,1.0,0.0,0.0,0.0,20.0,9.0,7.0,9.0,4.0,5.0,1.0,0.0,0.0,0.0,20.0,9.0,7.0,9.0,4.0,5.0,1.0,0.0,0.0,0.0,0
5254,spring-framework-5.1.0.RELEASE/spring-webmvc/src/main/java/org/springframework/web/servlet/config/ViewControllerBeanDefinitionParser.java,19,197,65,12,4.0,4.0,4.0,1.0,29.0,4.0,24.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,156.0,24.0,93.0,33.0,54.0,39.0,56.0,71.0,30.0,41.0,8.0,8.0,8.0,1.0,2.0,0.42,14.0,14.0,14.0,3.0,16.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,16.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,16.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,0
