Name,NumRevision,NumAdded,NumDeleted,NumAuthor
git-2.11.0/shallow.c,65,828,165,17
git-2.11.0/run-command.c,165,1815,643,42
git-2.11.0/strbuf.c,119,1049,272,28
git-2.11.0/pack-bitmap.c,28,917,86,9
git-2.11.0/http-backend.c,57,896,303,19
git-2.11.0/help.c,111,1327,931,40
git-2.11.0/editor.c,15,107,51,8
git-2.11.0/pretty.c,243,2871,1237,45
git-2.11.0/varint.c,2,28,0,2
git-2.11.0/progress.c,26,424,188,10
git-2.11.0/daemon.c,220,2644,1422,74
git-2.11.0/branch.c,85,677,356,34
git-2.11.0/path.c,178,2013,876,48
git-2.11.0/pkt-line.c,35,509,204,16
git-2.11.0/fetch-pack.c,163,2659,1686,29
git-2.11.0/config.c,452,3681,1416,89
git-2.11.0/common-main.c,7,42,8,2
git-2.11.0/credential-cache.c,8,118,12,5
git-2.11.0/tag.c,48,324,156,22
git-2.11.0/sha1_file.c,778,7866,4526,101
git-2.11.0/diffcore-break.c,30,395,124,14
git-2.11.0/patch-delta.c,13,135,58,7
git-2.11.0/alias.c,13,104,37,8
git-2.11.0/http.c,265,2819,878,71
git-2.11.0/archive-tar.c,54,724,293,15
git-2.11.0/ll-merge.c,48,587,221,18
git-2.11.0/version.c,3,30,0,1
git-2.11.0/urlmatch.c,6,511,10,4
git-2.11.0/unpack-trees.c,271,3231,1491,43
git-2.11.0/mailmap.c,48,538,225,19
git-2.11.0/sha1_name.c,311,2864,1418,48
git-2.11.0/date.c,97,1669,609,29
git-2.11.0/connect.c,220,1860,1122,72
git-2.11.0/submodule.c,156,1786,685,29
git-2.11.0/ws.c,31,462,99,10
git-2.11.0/lockfile.c,94,864,689,24
git-2.11.0/reachable.c,34,393,221,14
git-2.11.0/tree-diff.c,89,1384,761,23
git-2.11.0/bundle.c,77,739,303,26
git-2.11.0/blob.c,19,72,57,11
git-2.11.0/preload-index.c,12,116,16,5
git-2.11.0/write_or_die.c,27,261,197,17
git-2.11.0/split-index.c,12,313,20,4
git-2.11.0/wt-status.c,334,3456,1341,56
