Name,NumRevision,NumAdded,NumDeleted,NumAuthor
mpv-0.3.0/sub/sd_ass.c,61,696,312,5
mpv-0.3.0/sub/sd_lavc_conv.c,13,285,28,2
mpv-0.3.0/sub/sd_lavc.c,32,482,215,4
mpv-0.3.0/sub/spudec.c,32,1657,907,8
mpv-0.3.0/sub/dec_sub.c,51,812,322,4
mpv-0.3.0/sub/sd_microdvd.c,6,305,7,2
mpv-0.3.0/common/codecs.c,4,153,14,1
mpv-0.3.0/common/playlist_parser.c,5,551,43,1
mpv-0.3.0/common/common.c,1,153,0,1
mpv-0.3.0/common/msg.c,16,554,285,1
mpv-0.3.0/common/cpudetect.c,2,50,12,1
mpv-0.3.0/common/playlist.c,1,216,0,1
mpv-0.3.0/common/av_common.c,2,166,1,1
mpv-0.3.0/common/version.c,2,26,2,1
mpv-0.3.0/common/encode_lavc.c,6,1082,117,1
mpv-0.3.0/common/av_log.c,5,232,50,1
mpv-0.3.0/common/av_opts.c,1,44,0,1
mpv-0.3.0/common/asxparser.c,3,526,39,1
mpv-0.3.0/audio/audio_buffer.c,2,134,1,1
mpv-0.3.0/audio/reorder_ch.c,8,1475,1403,2
mpv-0.3.0/audio/mixer.c,24,512,176,3
mpv-0.3.0/audio/chmap.c,7,479,28,2
mpv-0.3.0/audio/format.c,18,302,94,2
mpv-0.3.0/audio/fmt-conversion.c,11,82,29,2
mpv-0.3.0/audio/chmap_sel.c,2,193,0,1
mpv-0.3.0/audio/audio.c,13,229,23,2
mpv-0.3.0/audio/out/ao_null.c,19,231,69,1
mpv-0.3.0/audio/out/ao_wasapi.c,32,1482,292,6
mpv-0.3.0/audio/out/ao_pulse.c,24,659,106,3
mpv-0.3.0/audio/out/ao_coreaudio.c,74,2912,2334,3
mpv-0.3.0/audio/out/ao_rsound.c,16,225,53,2
mpv-0.3.0/audio/out/ao_oss.c,36,1282,719,4
mpv-0.3.0/audio/out/ao_coreaudio_utils.c,11,526,141,2
mpv-0.3.0/audio/out/ao_dsound.c,23,1244,667,4
mpv-0.3.0/audio/out/ao_sdl.c,18,425,101,3
mpv-0.3.0/audio/out/ao_portaudio.c,18,455,138,2
mpv-0.3.0/audio/out/ao_alsa.c,50,2237,1618,4
mpv-0.3.0/audio/out/ao_openal.c,20,627,347,2
mpv-0.3.0/audio/out/ao.c,35,493,228,6
mpv-0.3.0/audio/out/ao_pcm.c,18,276,83,2
mpv-0.3.0/audio/out/ao_sndio.c,6,312,12,2
mpv-0.3.0/audio/out/ao_jack.c,28,985,652,5
mpv-0.3.0/audio/out/ao_coreaudio_properties.c,4,146,56,1
mpv-0.3.0/audio/out/ao_lavc.c,31,844,465,4
mpv-0.3.0/audio/decode/ad_lavc.c,48,792,431,3
mpv-0.3.0/audio/decode/ad_mpg123.c,21,766,445,3
mpv-0.3.0/audio/decode/dec_audio.c,45,1036,729,3
mpv-0.3.0/audio/decode/ad_spdif.c,25,544,322,4
mpv-0.3.0/audio/filter/af_lavrresample.c,32,646,278,2
mpv-0.3.0/audio/filter/af_lavcac3enc.c,21,596,323,2
mpv-0.3.0/audio/filter/af_equalizer.c,13,249,70,1
mpv-0.3.0/audio/filter/af_volume.c,21,404,293,1
mpv-0.3.0/audio/filter/tools.c,2,110,1,1
mpv-0.3.0/audio/filter/af_format.c,19,665,560,2
mpv-0.3.0/audio/filter/af_scaletempo.c,19,1006,560,2
mpv-0.3.0/audio/filter/af_sweep.c,9,109,35,1
mpv-0.3.0/audio/filter/af_delay.c,12,252,78,1
mpv-0.3.0/audio/filter/af_convertsignendian.c,7,131,15,1
mpv-0.3.0/audio/filter/af_karaoke.c,8,97,26,1
mpv-0.3.0/audio/filter/af_ladspa.c,13,902,227,2
mpv-0.3.0/audio/filter/af_dummy.c,8,81,26,1
mpv-0.3.0/audio/filter/af_bs2b.c,14,331,143,2
mpv-0.3.0/audio/filter/filter.c,1,298,0,1
mpv-0.3.0/audio/filter/af_convert24.c,9,141,41,1
mpv-0.3.0/audio/filter/af_hrtf.c,12,672,88,1
mpv-0.3.0/audio/filter/af_surround.c,12,277,70,1
mpv-0.3.0/audio/filter/af_drc.c,11,351,73,2
mpv-0.3.0/audio/filter/af_pan.c,15,270,99,1
mpv-0.3.0/audio/filter/af_sub.c,13,202,78,1
mpv-0.3.0/audio/filter/af_lavfi.c,16,322,77,2
mpv-0.3.0/audio/filter/af_export.c,20,289,87,3
mpv-0.3.0/audio/filter/af_center.c,13,145,58,1
mpv-0.3.0/audio/filter/af_channels.c,15,374,145,1
mpv-0.3.0/audio/filter/af.c,54,1915,1224,3
mpv-0.3.0/audio/filter/af_sinesuppress.c,11,184,58,1
mpv-0.3.0/audio/filter/af_extrastereo.c,12,171,61,1
mpv-0.3.0/audio/filter/window.c,1,193,0,1
mpv-0.3.0/osdep/priority.c,16,87,32,8
mpv-0.3.0/osdep/terminal-unix.c,4,507,2,1
mpv-0.3.0/osdep/timer.c,3,68,13,1
mpv-0.3.0/osdep/io.c,11,306,16,4
mpv-0.3.0/osdep/terminal-win.c,3,235,9,1
mpv-0.3.0/osdep/timer-linux.c,17,142,89,5
mpv-0.3.0/osdep/glob-win.c,11,157,67,5
mpv-0.3.0/osdep/timer-darwin.c,26,237,202,9
mpv-0.3.0/osdep/path-win.c,2,64,1,1
mpv-0.3.0/osdep/timer-win2.c,14,81,35,7
mpv-0.3.0/osdep/numcores.c,1,56,0,1
mpv-0.3.0/osdep/threads.c,1,52,0,1
mpv-0.3.0/demux/demux.c,112,2335,1363,4
mpv-0.3.0/demux/demux_mf.c,30,530,323,2
mpv-0.3.0/demux/demux_playlist.c,6,180,6,2
mpv-0.3.0/demux/demux_mkv.c,118,3996,1469,7
mpv-0.3.0/demux/demux_edl.c,10,90,41,1
mpv-0.3.0/demux/codec_tags.c,13,388,17,3
mpv-0.3.0/demux/mf.c,17,316,181,2
mpv-0.3.0/demux/demux_lavf.c,89,1701,882,5
mpv-0.3.0/demux/demux_raw.c,15,401,168,2
mpv-0.3.0/demux/demux_libass.c,13,157,51,2
mpv-0.3.0/demux/demux_subreader.c,21,1462,231,2
mpv-0.3.0/demux/ebml.c,10,707,62,2
mpv-0.3.0/demux/demux_cue.c,9,82,31,2
mpv-0.3.0/waftools/fragments/ebx.c,1,12,0,1
mpv-0.3.0/waftools/fragments/iconv.c,1,28,0,1
mpv-0.3.0/waftools/fragments/coreaudio.c,1,13,0,1
mpv-0.3.0/waftools/fragments/dvb.c,1,10,0,1
mpv-0.3.0/waftools/fragments/lua.c,2,22,2,1
mpv-0.3.0/waftools/fragments/xf86vm.c,1,7,0,1
mpv-0.3.0/waftools/fragments/pthreads.c,1,10,0,1
mpv-0.3.0/waftools/fragments/oss_audio.c,2,9,5,1
mpv-0.3.0/waftools/fragments/lua_libquvi4.c,1,3,0,1
mpv-0.3.0/waftools/fragments/oss_audio_sunaudio.c,1,4,0,1
mpv-0.3.0/waftools/fragments/pvr.c,1,7,0,1
mpv-0.3.0/waftools/fragments/xf86xk.c,1,5,0,1
mpv-0.3.0/waftools/fragments/vcd_windows.c,1,6,0,1
mpv-0.3.0/waftools/fragments/wasapi.c,1,19,0,1
mpv-0.3.0/waftools/fragments/libavfilter.c,3,9,2,1
mpv-0.3.0/waftools/fragments/lua_libquvi9.c,1,3,0,1
mpv-0.3.0/waftools/fragments/gl_x11.c,1,8,0,1
mpv-0.3.0/ta/ta.c,2,403,1,1
mpv-0.3.0/ta/ta_utils.c,2,280,1,1
mpv-0.3.0/ta/ta_talloc.c,1,65,0,1
mpv-0.3.0/player/dvdnav.c,5,236,6,1
mpv-0.3.0/player/video.c,10,383,19,1
mpv-0.3.0/player/playloop.c,12,1226,38,1
mpv-0.3.0/player/osd.c,8,475,18,1
mpv-0.3.0/player/loadfile.c,25,1501,174,1
mpv-0.3.0/player/lua.c,10,645,17,1
mpv-0.3.0/player/command.c,18,3012,126,1
mpv-0.3.0/player/configfiles.c,10,444,154,1
mpv-0.3.0/player/main.c,30,460,80,1
mpv-0.3.0/player/screenshot.c,8,358,9,1
mpv-0.3.0/player/sub.c,9,282,60,1
mpv-0.3.0/player/misc.c,6,198,9,1
mpv-0.3.0/player/audio.c,7,418,8,1
mpv-0.3.0/player/timeline/tl_matroska.c,7,560,36,1
mpv-0.3.0/player/timeline/tl_cue.c,7,393,18,1
mpv-0.3.0/player/timeline/tl_mpv_edl.c,7,263,12,1
