Name,NumRevision,NumAdded,NumDeleted,NumAuthor
openssl-OpenSSL_1_1_0/crypto/asn1/t_bitst.c,9,144,92,6
openssl-OpenSSL_1_1_0/crypto/asn1/a_time.c,40,463,326,10
openssl-OpenSSL_1_1_0/crypto/asn1/a_type.c,38,584,462,11
openssl-OpenSSL_1_1_0/crypto/asn1/bio_ndef.c,18,370,212,7
openssl-OpenSSL_1_1_0/crypto/asn1/x_val.c,18,151,134,8
openssl-OpenSSL_1_1_0/crypto/asn1/tasn_scn.c,11,161,106,7
openssl-OpenSSL_1_1_0/crypto/asn1/d2i_pu.c,29,251,179,11
openssl-OpenSSL_1_1_0/crypto/asn1/p5_pbev2.c,42,625,450,8
openssl-OpenSSL_1_1_0/crypto/asn1/tasn_fre.c,23,538,359,8
openssl-OpenSSL_1_1_0/crypto/asn1/a_object.c,54,985,642,15
openssl-OpenSSL_1_1_0/crypto/asn1/asn_mstbl.c,10,274,169,6
openssl-OpenSSL_1_1_0/crypto/asn1/x_bignum.c,15,273,144,7
openssl-OpenSSL_1_1_0/crypto/asn1/x_sig.c,19,162,128,8
openssl-OpenSSL_1_1_0/crypto/asn1/x_info.c,22,187,154,9
openssl-OpenSSL_1_1_0/crypto/asn1/asn_pack.c,30,363,312,9
openssl-OpenSSL_1_1_0/crypto/asn1/x_spki.c,17,221,194,8
openssl-OpenSSL_1_1_0/crypto/asn1/asn_mime.c,39,1793,918,8
openssl-OpenSSL_1_1_0/crypto/asn1/a_d2i_fp.c,26,566,357,11
openssl-OpenSSL_1_1_0/crypto/asn1/t_spki.c,18,188,136,8
openssl-OpenSSL_1_1_0/crypto/asn1/f_string.c,22,391,254,10
openssl-OpenSSL_1_1_0/crypto/asn1/asn1_lib.c,65,1052,709,15
openssl-OpenSSL_1_1_0/crypto/asn1/d2i_pr.c,39,369,252,13
openssl-OpenSSL_1_1_0/crypto/asn1/a_utctm.c,52,816,588,13
openssl-OpenSSL_1_1_0/crypto/asn1/tasn_typ.c,11,160,95,6
openssl-OpenSSL_1_1_0/crypto/ui/ui_openssl.c,52,1395,813,10
openssl-OpenSSL_1_1_0/crypto/ui/ui_err.c,11,181,128,6
openssl-OpenSSL_1_1_0/crypto/ui/ui_util.c,13,137,93,6
openssl-OpenSSL_1_1_0/crypto/ui/ui_lib.c,48,1685,956,13
openssl-OpenSSL_1_1_0/crypto/hmac/hmac.c,51,611,396,14
openssl-OpenSSL_1_1_0/crypto/hmac/hm_ameth.c,17,250,147,10
openssl-OpenSSL_1_1_0/crypto/hmac/hm_pmeth.c,22,461,289,7
openssl-OpenSSL_1_1_0/crypto/rc2/rc2ofb64.c,8,177,119,7
openssl-OpenSSL_1_1_0/crypto/rc2/rc2_ecb.c,18,203,166,8
openssl-OpenSSL_1_1_0/crypto/rc2/tab.c,3,169,81,3
