Name,NumRevision,NumAdded,NumDeleted,NumAuthor
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_isdn/ftmod_sangoma_isdn_stack_cfg.c,33,1458,395,4
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_isdn/ftmod_sangoma_isdn_stack_out.c,52,942,454,2
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_isdn/ftmod_sangoma_isdn_stack_rcv.c,40,1355,393,6
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_isdn/ftmod_sangoma_isdn_cfg.c,42,776,139,3
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_isdn/ftmod_sangoma_isdn_cntrl.c,7,92,9,1
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_isdn/ftmod_sangoma_isdn_stack_hndl.c,80,1849,553,6
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_r2/ftmod_r2.c,116,3486,1345,6
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_r2/ftmod_r2_io_mf_lib.c,1,145,0,1
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_ss7/ftmod_sangoma_ss7_cntrl.c,14,1391,705,4
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_ss7/ftmod_sangoma_ss7_logger.c,22,1184,146,7
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_ss7/ftmod_sangoma_ss7_m2ua.c,14,2087,636,3
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_ss7/ftmod_sangoma_ss7_sts.c,1,55,0,1
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_ss7/ftmod_sangoma_ss7_relay.c,12,382,89,5
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_ss7/ftmod_sangoma_ss7_support.c,76,4100,1155,9
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_ss7/ftmod_sangoma_ss7_handle.c,92,3588,1217,10
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_ss7/ftmod_sangoma_ss7_sta.c,5,192,6,2
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_ss7/ftmod_sangoma_ss7_in.c,18,3320,2716,4
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_ss7/ftmod_sangoma_ss7_cfg.c,24,2017,507,5
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_ss7/ftmod_sangoma_ss7_cli.c,53,5094,1656,7
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_ss7/ftmod_sangoma_ss7_main.c,122,4548,2174,8
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_ss7/ftmod_sangoma_ss7_m2ua_xml.c,11,694,105,4
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_ss7/ftmod_sangoma_ss7_xml.c,72,6106,2973,7
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_ss7/ftmod_sangoma_ss7_timers.c,7,138,10,3
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_sangoma_ss7/ftmod_sangoma_ss7_out.c,63,1844,930,5
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_libpri/lpwrap_pri.c,17,574,179,8
freeswitch-1.5.0/libs/freetdm/src/ftmod/ftmod_libpri/ftmod_libpri.c,85,3819,1075,10
freeswitch-1.5.0/libs/libks/src/table_util.c,1,287,0,1
freeswitch-1.5.0/libs/libks/src/table.c,1,4009,0,1
freeswitch-1.5.0/libs/libks/src/ks_buffer.c,1,289,0,1
freeswitch-1.5.0/libs/libks/src/simclist.c,1,1225,0,1
freeswitch-1.5.0/libs/libks/src/ks_config.c,1,211,0,1
freeswitch-1.5.0/libs/libks/src/ks.c,1,618,0,1
freeswitch-1.5.0/libs/libks/src/ks_json.c,1,475,0,1
freeswitch-1.5.0/libs/libks/src/ks_threadmutex.c,1,193,0,1
freeswitch-1.5.0/libs/libks/src/mpool.c,1,1732,0,1
freeswitch-1.5.0/libs/libscgi/testclient.c,2,28,1,1
freeswitch-1.5.0/libs/libscgi/testserver.c,3,33,3,1
freeswitch-1.5.0/libs/libscgi/perl/perlxsi.c,1,12,0,1
freeswitch-1.5.0/libs/libscgi/src/scgi.c,8,631,34,1
freeswitch-1.5.0/libs/esl/testclient.c,7,38,20,2
freeswitch-1.5.0/libs/esl/fs_cli.c,143,2660,1108,12
freeswitch-1.5.0/libs/esl/testserver.c,7,61,14,2
freeswitch-1.5.0/libs/esl/ivrd.c,12,184,42,4
freeswitch-1.5.0/libs/esl/getopt/getopt_long.c,1,479,0,1
freeswitch-1.5.0/libs/esl/perl/perlxsi.c,1,12,0,1
freeswitch-1.5.0/libs/esl/src/esl.c,100,1902,600,10
freeswitch-1.5.0/libs/esl/src/esl_config.c,7,221,10,5
freeswitch-1.5.0/libs/esl/src/esl_threadmutex.c,5,202,9,4
freeswitch-1.5.0/libs/esl/src/esl_json.c,10,625,150,3
freeswitch-1.5.0/libs/esl/src/esl_event.c,52,1140,317,8
freeswitch-1.5.0/libs/esl/src/esl_buffer.c,5,333,44,3
freeswitch-1.5.0/libs/miniupnpc/minisoap.c,1,107,0,1
freeswitch-1.5.0/libs/miniupnpc/testupnpreplyparse.c,1,41,0,1
freeswitch-1.5.0/libs/miniupnpc/testminixml.c,1,82,0,1
freeswitch-1.5.0/libs/miniupnpc/miniupnpcmodule.c,1,432,0,1
freeswitch-1.5.0/libs/miniupnpc/upnpreplyparse.c,1,117,0,1
freeswitch-1.5.0/libs/miniupnpc/miniwget.c,4,262,7,3
freeswitch-1.5.0/libs/miniupnpc/upnpcommands.c,1,527,0,1
freeswitch-1.5.0/libs/miniupnpc/testigddescparse.c,1,54,0,1
