,Name,NumRevision,NumAdded,NumDeleted,NumAuthor,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountClassCoupledamin,CountDeclClassMethodamin,CountDeclClassVariableamin,CountDeclMethodAllamin,CountDeclMethodPrivateamin,CountDeclMethodPublicamin,MaxInheritanceTreeamin,PercentLackOfCohesionamin,CountDeclInstanceMethodamin,CountDeclInstanceVariableamin,CountClassCoupledamax,CountDeclClassMethodamax,CountDeclClassVariableamax,CountDeclMethodAllamax,CountDeclMethodPrivateamax,CountDeclMethodPublicamax,MaxInheritanceTreeamax,PercentLackOfCohesionamax,CountDeclInstanceMethodamax,CountDeclInstanceVariableamax,CountClassCoupledaverage,CountDeclClassMethodaverage,CountDeclClassVariableaverage,CountDeclMethodAllaverage,CountDeclMethodPrivateaverage,CountDeclMethodPublicaverage,MaxInheritanceTreeaverage,PercentLackOfCohesionaverage,CountDeclInstanceMethodaverage,CountDeclInstanceVariableaverage,Label
598,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/plugin/PluginRealmCache.java,7,98,29,2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,3.0,1.0,6.0,83,14,31,38,22,20,2,1.0,1.0,1.0,0,1.23,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,0.3333333333333333,0.3333333333333333,0.0,2.0,0.6666666666666666,0
599,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/plugin/PluginNotFoundException.java,14,86,34,6,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,3.0,3.0,59,7,28,24,16,11,5,1.0,1.0,1.0,0,0.86,3,3,3,3,1.0,0.0,0.0,21.0,0.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,21.0,0.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,21.0,0.0,3.0,3.0,0.0,3.0,1.0,0
600,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/plugin/PluginParameterExpressionEvaluator.java,81,892,504,8,7.0,7.0,8.0,1.0,47.0,4.0,39.0,3.0,1.0,8.0,8.0,437,49,341,48,164,49,115,43.0,43.0,6.0,5,0.14,59,59,71,13,6.0,1.0,0.0,8.0,2.0,6.0,1.0,72.0,7.0,5.0,6.0,1.0,0.0,8.0,2.0,6.0,1.0,72.0,7.0,5.0,6.0,1.0,0.0,8.0,2.0,6.0,1.0,72.0,7.0,5.0,0
601,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/plugin/PluginArtifactsCache.java,2,72,6,1,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,3.0,1.0,6.0,81,15,28,38,19,18,1,1.0,1.0,1.0,0,1.36,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3333333333333333,0.3333333333333333,0.0,2.0,0.3333333333333333,1
602,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/plugin/InvalidPluginDescriptorException.java,5,46,7,2,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,2.0,2.0,44,6,20,18,12,7,5,2.0,2.0,1.0,1,0.9,3,3,3,2,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
603,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginDescriptorCache.java,6,246,71,2,1.0,1.0,2.0,1.0,10.0,1.0,9.0,0.0,2.0,12.0,12.0,216,41,147,28,95,44,51,3.0,3.0,3.0,2,0.19,21,21,26,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,6.0,2.0,4.0,1.0,59.0,4.0,7.0,2.0,1.3333333333333333,0.0,4.0,1.3333333333333333,2.6666666666666665,1.0,36.333333333333336,2.6666666666666665,2.6666666666666665,0
604,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/plugin/prefix/DefaultPluginPrefixRequest.java,8,204,78,2,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,12.0,12.0,156,30,91,35,52,27,25,2.0,2.0,1.0,1,0.38,15,15,15,12,2.0,0.0,0.0,12.0,0.0,12.0,1.0,83.0,12.0,5.0,2.0,0.0,0.0,12.0,0.0,12.0,1.0,83.0,12.0,5.0,2.0,0.0,0.0,12.0,0.0,12.0,1.0,83.0,12.0,5.0,0
605,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/plugin/prefix/PluginPrefixResult.java,4,50,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,55,7,8,40,6,6,0,0.0,0.0,0.0,0,5.0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0
606,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/plugin/prefix/PluginPrefixResolver.java,3,39,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,42,4,6,32,3,3,0,0.0,0.0,0.0,0,5.33,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
607,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/plugin/prefix/PluginPrefixRequest.java,5,155,55,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,115,15,18,82,16,16,0,0.0,0.0,0.0,0,4.56,0,0,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0
608,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/plugin/prefix/NoPluginFoundForPrefixException.java,4,72,19,1,3.0,3.0,3.0,1.0,16.0,2.0,13.0,0.0,1.0,2.0,2.0,65,12,35,18,19,9,10,5.0,5.0,1.0,3,0.51,6,6,7,2,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
609,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/plugin/prefix/internal/DefaultPluginPrefixResolver.java,15,462,224,3,4.0,4.0,5.0,2.0,28.0,4.0,24.0,0.0,1.0,7.0,7.0,286,48,212,26,121,65,56,6.0,6.0,6.0,5,0.12,33,33,39,20,7.0,0.0,1.0,7.0,6.0,1.0,1.0,82.0,7.0,4.0,7.0,0.0,1.0,7.0,6.0,1.0,1.0,82.0,7.0,4.0,7.0,0.0,1.0,7.0,6.0,1.0,1.0,82.0,7.0,4.0,1
610,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/plugin/prefix/internal/DefaultPluginPrefixResult.java,4,76,2,2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,9.0,9.0,90,16,49,25,28,17,11,1.0,1.0,1.0,0,0.51,9,9,9,9,0.0,0.0,0.0,9.0,0.0,9.0,1.0,59.0,9.0,3.0,0.0,0.0,0.0,9.0,0.0,9.0,1.0,59.0,9.0,3.0,0.0,0.0,0.0,9.0,0.0,9.0,1.0,59.0,9.0,3.0,0
611,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/plugin/internal/ValidatingConfigurationListener.java,1,81,0,1,2.0,2.0,2.0,1.0,9.0,0.0,8.0,0.0,1.0,5.0,5.0,97,16,57,24,33,17,16,4.0,4.0,1.0,3,0.42,11,11,11,5,2.0,0.0,0.0,5.0,1.0,4.0,1.0,40.0,5.0,3.0,2.0,0.0,0.0,5.0,1.0,4.0,1.0,40.0,5.0,3.0,2.0,0.0,0.0,5.0,1.0,4.0,1.0,40.0,5.0,3.0,0
612,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/plugin/internal/PluginDependenciesResolver.java,6,85,21,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,71,7,17,47,12,12,0,0.0,0.0,0.0,0,2.76,0,0,0,0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0
613,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/plugin/internal/DefaultPluginDependenciesResolver.java,7,259,82,3,3.0,3.0,3.0,1.0,24.0,3.0,20.0,0.0,2.0,5.0,5.0,211,34,151,26,96,57,39,7.0,7.0,1.0,3,0.17,15,15,17,5,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,6.0,0.0,1.0,3.0,1.0,2.0,1.0,55.0,3.0,3.0,3.5,0.0,0.5,2.5,0.5,2.0,1.0,27.5,2.5,2.0,0
614,maven-maven-3.0/maven-core/src/main/java/org/apache/maven/plugin/internal/DefaultLegacySupport.java,5,59,2,2,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,3.0,3.0,65,8,31,26,16,11,5,2.0,2.0,1.0,1,0.84,5,5,5,3,1.0,0.0,0.0,3.0,0.0,3.0,1.0,33.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,33.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,33.0,3.0,1.0,0
