,Name,NumRevision,NumAdded,NumDeleted,NumAuthor,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountClassCoupledamin,CountDeclClassMethodamin,CountDeclClassVariableamin,CountDeclMethodAllamin,CountDeclMethodPrivateamin,CountDeclMethodPublicamin,MaxInheritanceTreeamin,PercentLackOfCohesionamin,CountDeclInstanceMethodamin,CountDeclInstanceVariableamin,CountClassCoupledamax,CountDeclClassMethodamax,CountDeclClassVariableamax,CountDeclMethodAllamax,CountDeclMethodPrivateamax,CountDeclMethodPublicamax,MaxInheritanceTreeamax,PercentLackOfCohesionamax,CountDeclInstanceMethodamax,CountDeclInstanceVariableamax,CountClassCoupledaverage,CountDeclClassMethodaverage,CountDeclClassVariableaverage,CountDeclMethodAllaverage,CountDeclMethodPrivateaverage,CountDeclMethodPublicaverage,MaxInheritanceTreeaverage,PercentLackOfCohesionaverage,CountDeclInstanceMethodaverage,CountDeclInstanceVariableaverage,Label
1456,guava-20.0/guava/src/com/google/common/hash/Funnels.java,15,309,89,7,1.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,9.0,42.0,34.0,265.0,45.0,159.0,61.0,96.0,58.0,38.0,2.0,2.0,1.0,1.0,0.38,45,45,45,42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,7.0,1.0,8.0,1.0,7.0,2.0,0.0,6.0,1.0,2.4285714285714284,1.0,0.14285714285714285,3.7142857142857144,0.2857142857142857,2.7142857142857144,1.1428571428571428,0.0,2.7142857142857144,0.5714285714285714,1
1457,guava-20.0/guava/src/com/google/common/hash/AbstractCompositeHashFunction.java,8,183,39,6,1.0,1.0,1.0,1.0,12.0,0.0,11.0,0.0,2.0,16.0,17.0,165.0,21.0,118.0,27.0,86.0,39.0,47.0,2.0,2.0,1.0,1.0,0.23,31,31,31,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,14.0,0.0,14.0,2.0,0.0,14.0,1.0,2.0,0.0,0.3333333333333333,8.333333333333334,0.0,5.0,1.3333333333333333,0.0,5.666666666666667,0.3333333333333333,0
1458,guava-20.0/guava/src/com/google/common/hash/MessageDigestHashFunction.java,16,274,136,7,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,3.0,16.0,16.0,161.0,23.0,115.0,23.0,78.0,39.0,39.0,3.0,3.0,3.0,2.0,0.2,21,21,22,18,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,1.0,23.0,2.0,3.0,3.0,50.0,6.0,4.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,13.666666666666666,2.0,1.3333333333333333,2.0,33.333333333333336,4.666666666666667,3.3333333333333335,0
1459,guava-20.0/guava/src/com/google/common/hash/Hasher.java,20,179,55,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,141.0,17.0,37.0,87.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,2.35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,0.0,0.0,13.5,0.0,0.0,1.0,0.0,7.5,0.0,0
1460,guava-20.0/guava/src/com/google/common/hash/HashFunction.java,11,329,126,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,215.0,12.0,17.0,186.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,10.94,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,10.0,0.0,1.5,0.0,0.0,5.0,0.0,0.0,0.5,0.0,5.0,0.0,1
1461,guava-20.0/guava/src/com/google/common/hash/BloomFilter.java,41,951,462,11,1.0,1.0,1.0,1.0,16.0,0.0,7.0,8.0,3.0,23.0,26.0,528.0,39.0,216.0,275.0,136.0,69.0,67.0,3.0,3.0,3.0,2.0,1.27,31,31,38,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,8.0,1.0,21.0,2.0,15.0,2.0,55.0,13.0,4.0,1.2307692307692308,0.6153846153846154,0.07692307692307693,2.0,0.15384615384615385,1.1538461538461537,1.0769230769230769,4.230769230769231,1.3846153846153846,0.6153846153846154,0
1462,guava-20.0/guava/src/com/google/common/hash/HashingInputStream.java,5,103,7,4,1.0,1.0,1.0,1.0,8.0,0.0,4.0,4.0,1.0,7.0,7.0,107.0,11.0,46.0,50.0,29.0,18.0,11.0,2.0,2.0,1.0,1.0,1.09,9,9,9,7,4.0,0.0,0.0,7.0,0.0,7.0,2.0,42.0,7.0,1.0,4.0,0.0,0.0,7.0,0.0,7.0,2.0,42.0,7.0,1.0,4.0,0.0,0.0,7.0,0.0,7.0,2.0,42.0,7.0,1.0,1
1463,guava-20.0/guava/src/com/google/common/hash/AbstractHasher.java,9,71,22,5,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,5.0,5.0,56.0,7.0,29.0,20.0,18.0,10.0,8.0,2.0,2.0,1.0,1.0,0.69,7,7,7,5,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,5.0,0.0,0
1464,guava-20.0/guava/src/com/google/common/hash/AbstractNonStreamingHashFunction.java,12,181,39,6,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,3.0,21.0,21.0,166.0,24.0,118.0,24.0,77.0,35.0,42.0,2.0,2.0,1.0,1.0,0.2,24,24,24,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,15.0,0.0,9.0,2.0,9.0,10.0,1.0,1.8,0.0,0.2,5.2,0.0,3.4,1.4,1.8,4.2,0.2,0
1465,guava-20.0/guava/src/com/google/common/hash/FarmHashFingerprint64.java,3,215,20,3,1.0,1.0,1.0,1.0,13.0,0.0,12.0,0.0,1.0,11.0,11.0,214.0,19.0,152.0,43.0,121.0,65.0,56.0,4.0,4.0,4.0,2.0,0.28,18,18,18,17,4.0,8.0,3.0,19.0,7.0,3.0,2.0,0.0,3.0,0.0,4.0,8.0,3.0,19.0,7.0,3.0,2.0,0.0,3.0,0.0,4.0,8.0,3.0,19.0,7.0,3.0,2.0,0.0,3.0,0.0,0
