,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,NumRevision,NumAdded,NumDeleted,NumAuthor,Label
5545,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/MockCookie.java,2.0,2.0,2.0,1.0,11.0,0.0,7.0,3.0,1.0,2.0,1.0,6.0,6.0,3.0,1.0,5.0,0.0,1.0,0.0,4.0,115.0,18.0,54.0,21.0,28.0,43.0,26.0,40.0,20.0,20.0,8.0,8.0,8.0,1.0,2.0,0.8,13.0,13.0,13.0,6.0,2,152,55,2,0
5546,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/MockExpressionEvaluator.java,1.0,1.0,1.0,1.0,7.0,0.0,5.0,0.0,2.0,0.0,0.0,5.0,5.0,5.0,1.0,5.0,0.0,0.0,1.0,4.0,84.0,15.0,38.0,19.0,11.0,31.0,11.0,18.0,11.0,7.0,2.0,2.0,2.0,1.0,1.0,0.82,6.0,6.0,6.0,5.0,7,123,54,6,0
5547,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/MockFilterChain.java,1.0,1.0,1.0,1.0,6.0,0.0,4.0,2.0,2.0,1.0,0.0,13.0,13.0,12.0,5.0,13.0,0.0,2.0,0.0,11.0,177.0,31.0,84.0,43.0,26.0,62.0,44.0,61.0,37.0,24.0,3.0,3.0,3.0,1.0,1.0,0.74,15.0,15.0,15.0,13.0,5,156,10,4,0
5548,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/MockFilterConfig.java,1.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,9.0,9.0,9.0,3.0,9.0,0.0,0.0,0.0,9.0,108.0,19.0,47.0,25.0,13.0,42.0,23.0,33.0,21.0,12.0,2.0,2.0,2.0,1.0,0.0,0.89,10.0,10.0,10.0,9.0,5,93,4,5,0
5549,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/MockHttpServletRequest.java,1.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,1.0,0.0,14.0,133.0,133.0,129.0,43.0,129.0,0.0,4.0,1.0,124.0,1330.0,213.0,828.0,338.0,368.0,290.0,352.0,531.0,266.0,265.0,6.0,6.0,7.0,5.0,3.0,0.35,192.0,192.0,206.0,144.0,32,1394,277,10,0
5550,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/MockHttpServletResponse.java,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,3.0,0.0,3.0,79.0,79.0,78.0,18.0,78.0,0.0,9.0,0.0,69.0,766.0,119.0,534.0,213.0,239.0,113.0,230.0,344.0,152.0,192.0,10.0,10.0,10.0,5.0,3.0,0.21,120.0,120.0,122.0,87.0,27,788,141,10,0
5551,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/MockHttpSession.java,1.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,1.0,0.0,2.0,28.0,28.0,28.0,8.0,28.0,0.0,1.0,0.0,27.0,304.0,46.0,186.0,82.0,79.0,72.0,89.0,126.0,65.0,61.0,5.0,5.0,5.0,1.0,3.0,0.39,40.0,40.0,40.0,28.0,12,303,45,8,0
5552,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/MockJspWriter.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,30.0,30.0,30.0,2.0,30.0,0.0,0.0,1.0,29.0,215.0,38.0,138.0,65.0,38.0,39.0,42.0,77.0,39.0,38.0,4.0,4.0,4.0,1.0,1.0,0.28,35.0,35.0,35.0,30.0,4,183,6,4,0
5553,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/MockMultipartFile.java,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,12.0,12.0,12.0,4.0,12.0,0.0,0.0,0.0,12.0,140.0,24.0,63.0,34.0,16.0,53.0,28.0,41.0,25.0,16.0,3.0,3.0,3.0,1.0,0.0,0.84,14.0,14.0,14.0,12.0,5,119,3,5,0
5554,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/mock/web/test/MockMultipartHttpServletRequest.java,1.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,1.0,0.0,0.0,12.0,12.0,12.0,1.0,12.0,0.0,0.0,0.0,12.0,156.0,20.0,91.0,44.0,35.0,45.0,42.0,59.0,35.0,24.0,2.0,2.0,2.0,1.0,1.0,0.49,16.0,16.0,16.0,12.0,7,148,12,6,0
